parameter,value,MCMCprob
expVsPrag,0.45649778051301837,0.01300000000000002
alpha,6.3245871011167765,0.002000000000000002
beta,0.4728370748925954,0.002000000000000002
expVsPrag,0.37522330274805427,0.002000000000000002
alpha,6.3245871011167765,0.002000000000000002
beta,0.4728370748925954,0.002000000000000002
expVsPrag,0.7522081467323005,0.002000000000000002
alpha,6.3245871011167765,0.004000000000000005
beta,0.4728370748925954,0.004000000000000005
expVsPrag,0.5511660005431622,0.004000000000000005
alpha,6.3245871011167765,0.009000000000000008
beta,0.3485633071977645,0.009000000000000008
expVsPrag,0.5511660005431622,0.009000000000000008
alpha,6.3245871011167765,0.008000000000000004
beta,0.3485633071977645,0.008000000000000004
expVsPrag,0.984259037533775,0.008000000000000004
alpha,6.3245871011167765,0.0030000000000000044
beta,0.3485633071977645,0.0030000000000000044
expVsPrag,0.11443753819912672,0.0030000000000000044
alpha,6.3245871011167765,0.005000000000000006
beta,0.3485633071977645,0.005000000000000006
expVsPrag,0.2204031771980226,0.005000000000000006
alpha,6.3245871011167765,0.021000000000000026
beta,0.3485633071977645,0.021000000000000026
expVsPrag,0.5620956607162952,0.021000000000000026
alpha,6.3245871011167765,0.001000000000000001
beta,0.3485633071977645,0.001000000000000001
expVsPrag,0.8112512857187539,0.001000000000000001
alpha,6.3245871011167765,0.0030000000000000044
beta,0.3485633071977645,0.0030000000000000044
expVsPrag,0.6869952343404293,0.0030000000000000044
alpha,6.3245871011167765,0.006000000000000009
beta,0.2842539662960917,0.006000000000000009
expVsPrag,0.6869952343404293,0.006000000000000009
alpha,6.3245871011167765,0.005000000000000006
beta,0.2842539662960917,0.005000000000000006
expVsPrag,0.34323680587112904,0.005000000000000006
alpha,6.3245871011167765,0.004000000000000005
beta,0.2842539662960917,0.004000000000000005
expVsPrag,0.38928249827586114,0.004000000000000005
alpha,6.3245871011167765,0.002000000000000002
beta,0.2842539662960917,0.002000000000000002
expVsPrag,0.3179352267179638,0.002000000000000002
alpha,6.3245871011167765,0.0030000000000000044
beta,0.2842539662960917,0.0030000000000000044
expVsPrag,0.5093111784663051,0.0030000000000000044
alpha,6.3245871011167765,0.002000000000000002
beta,0.2842539662960917,0.002000000000000002
expVsPrag,0.4041608413681388,0.002000000000000002
alpha,6.3245871011167765,0.002000000000000002
beta,0.2842539662960917,0.002000000000000002
expVsPrag,0.3641882559750229,0.002000000000000002
alpha,6.3245871011167765,0.002000000000000002
beta,0.2842539662960917,0.002000000000000002
expVsPrag,0.6880336776375771,0.002000000000000002
alpha,6.3245871011167765,0.009000000000000008
beta,0.2842539662960917,0.009000000000000008
expVsPrag,0.18096531252376735,0.009000000000000008
alpha,6.3245871011167765,0.001000000000000001
beta,0.4256925582885742,0.001000000000000001
expVsPrag,0.18096531252376735,0.001000000000000001
alpha,6.3245871011167765,0.008000000000000004
beta,0.4256925582885742,0.008000000000000004
expVsPrag,0.8229877820704132,0.008000000000000004
alpha,6.3245871011167765,0.0030000000000000044
beta,0.4256925582885742,0.0030000000000000044
expVsPrag,0.9914167916867882,0.0030000000000000044
alpha,6.3245871011167765,0.007000000000000009
beta,0.36562701244838536,0.007000000000000009
expVsPrag,0.9914167916867882,0.007000000000000009
alpha,6.3245871011167765,0.004000000000000005
beta,0.4744848080445081,0.004000000000000005
expVsPrag,0.9914167916867882,0.004000000000000005
alpha,6.3245871011167765,0.009000000000000008
beta,0.46724598994478583,0.009000000000000008
expVsPrag,0.9914167916867882,0.009000000000000008
alpha,6.3245871011167765,0.002000000000000002
beta,0.46724598994478583,0.002000000000000002
expVsPrag,0.5932378678116947,0.002000000000000002
alpha,6.3245871011167765,0.009000000000000008
beta,0.4799572145566344,0.009000000000000008
expVsPrag,0.5932378678116947,0.009000000000000008
alpha,6.3245871011167765,0.002000000000000002
beta,0.4799572145566344,0.002000000000000002
expVsPrag,0.8714103037491441,0.002000000000000002
alpha,6.3245871011167765,0.010000000000000014
beta,0.4607573712710291,0.010000000000000014
expVsPrag,0.8714103037491441,0.010000000000000014
alpha,6.3245871011167765,0.004000000000000005
beta,0.4607573712710291,0.004000000000000005
expVsPrag,0.5519645134918392,0.004000000000000005
alpha,6.3245871011167765,0.0030000000000000044
beta,0.4607573712710291,0.0030000000000000044
expVsPrag,0.5426136183086783,0.0030000000000000044
alpha,6.3245871011167765,0.001000000000000001
beta,0.4607573712710291,0.001000000000000001
expVsPrag,0.13683371781371534,0.001000000000000001
alpha,6.3245871011167765,0.01500000000000001
beta,0.4607573712710291,0.01500000000000001
expVsPrag,0.5043789951596409,0.01500000000000001
alpha,6.3245871011167765,0.004000000000000005
beta,0.4607573712710291,0.004000000000000005
expVsPrag,0.4011410381644964,0.004000000000000005
alpha,6.3245871011167765,0.01200000000000002
beta,0.4607573712710291,0.01200000000000002
expVsPrag,0.47713213064707816,0.01200000000000002
alpha,6.3245871011167765,0.002000000000000002
beta,0.4607573712710291,0.002000000000000002
expVsPrag,0.7444609552621841,0.002000000000000002
alpha,6.3245871011167765,0.0030000000000000044
beta,0.4607573712710291,0.0030000000000000044
expVsPrag,0.6058485738467425,0.0030000000000000044
alpha,6.3245871011167765,0.004000000000000005
beta,0.4607573712710291,0.004000000000000005
expVsPrag,0.18456192454323173,0.004000000000000005
alpha,6.3245871011167765,0.002000000000000002
beta,0.2961029156576842,0.002000000000000002
expVsPrag,0.18456192454323173,0.002000000000000002
alpha,6.3245871011167765,0.004000000000000005
beta,0.2961029156576842,0.004000000000000005
expVsPrag,0.2485258304513991,0.004000000000000005
alpha,6.3245871011167765,0.005000000000000006
beta,0.2961029156576842,0.005000000000000006
expVsPrag,0.842357391025871,0.005000000000000006
alpha,6.3245871011167765,0.001000000000000001
beta,0.2961029156576842,0.001000000000000001
expVsPrag,0.9947687746025622,0.001000000000000001
alpha,6.3245871011167765,0.006000000000000009
beta,0.42943863314576447,0.006000000000000009
expVsPrag,0.9947687746025622,0.006000000000000009
alpha,6.3245871011167765,0.007000000000000009
beta,0.42943863314576447,0.007000000000000009
expVsPrag,0.9409193999599665,0.007000000000000009
alpha,6.3245871011167765,0.002000000000000002
beta,0.42943863314576447,0.002000000000000002
expVsPrag,0.43844207073561847,0.002000000000000002
alpha,6.3245871011167765,0.005000000000000006
beta,0.42943863314576447,0.005000000000000006
expVsPrag,0.525753183523193,0.005000000000000006
alpha,6.3245871011167765,0.01200000000000002
beta,0.42943863314576447,0.01200000000000002
expVsPrag,0.7742455715779215,0.01200000000000002
alpha,6.3245871011167765,0.007000000000000009
beta,0.42943863314576447,0.007000000000000009
expVsPrag,0.7747197183780372,0.007000000000000009
alpha,6.3245871011167765,0.004000000000000005
beta,0.42943863314576447,0.004000000000000005
expVsPrag,0.9498036736622453,0.004000000000000005
alpha,6.3245871011167765,0.008000000000000004
beta,0.42943863314576447,0.008000000000000004
expVsPrag,0.7826434168964624,0.008000000000000004
alpha,6.3245871011167765,0.002000000000000002
beta,0.42943863314576447,0.002000000000000002
expVsPrag,0.3041706250514835,0.002000000000000002
alpha,6.3245871011167765,0.001000000000000001
beta,0.42943863314576447,0.001000000000000001
expVsPrag,0.34957956965081394,0.001000000000000001
alpha,6.3245871011167765,0.004000000000000005
beta,0.42943863314576447,0.004000000000000005
expVsPrag,0.6226630508899689,0.004000000000000005
alpha,6.3245871011167765,0.002000000000000002
beta,0.42943863314576447,0.002000000000000002
expVsPrag,0.6556823828723282,0.002000000000000002
alpha,6.3245871011167765,0.009000000000000008
beta,0.42943863314576447,0.009000000000000008
expVsPrag,0.9576892673503608,0.009000000000000008
alpha,6.3245871011167765,0.004000000000000005
beta,0.37111761909909546,0.004000000000000005
expVsPrag,0.9576892673503608,0.004000000000000005
alpha,6.3245871011167765,0.005000000000000006
beta,0.46080757211893797,0.005000000000000006
expVsPrag,0.9576892673503608,0.005000000000000006
alpha,6.3245871011167765,0.0030000000000000044
beta,0.46080757211893797,0.0030000000000000044
expVsPrag,0.13488174555823207,0.0030000000000000044
alpha,6.3245871011167765,0.011000000000000013
beta,0.46080757211893797,0.011000000000000013
expVsPrag,0.202308643842116,0.011000000000000013
alpha,6.3245871011167765,0.0030000000000000044
beta,0.46080757211893797,0.0030000000000000044
expVsPrag,0.17239480814896524,0.0030000000000000044
alpha,6.3245871011167765,0.001000000000000001
beta,0.46080757211893797,0.001000000000000001
expVsPrag,0.08800660795532167,0.001000000000000001
alpha,6.3245871011167765,0.0030000000000000044
beta,0.46080757211893797,0.0030000000000000044
expVsPrag,0.0684483244549483,0.0030000000000000044
alpha,6.3245871011167765,0.007000000000000009
beta,0.46080757211893797,0.007000000000000009
expVsPrag,0.1784121219534427,0.007000000000000009
alpha,6.3245871011167765,0.001000000000000001
beta,0.46080757211893797,0.001000000000000001
expVsPrag,0.7787247886881232,0.001000000000000001
alpha,6.3245871011167765,0.009000000000000008
beta,0.46080757211893797,0.009000000000000008
expVsPrag,0.9886463978327811,0.009000000000000008
alpha,6.3245871011167765,0.004000000000000005
beta,0.3707667961716652,0.004000000000000005
expVsPrag,0.9886463978327811,0.004000000000000005
alpha,6.3245871011167765,0.001000000000000001
beta,0.34175127395428717,0.001000000000000001
expVsPrag,0.9886463978327811,0.001000000000000001
alpha,6.3245871011167765,0.002000000000000002
beta,0.34175127395428717,0.002000000000000002
expVsPrag,0.579199081286788,0.002000000000000002
alpha,6.3245871011167765,0.007000000000000009
beta,0.3648403473198414,0.007000000000000009
expVsPrag,0.579199081286788,0.007000000000000009
alpha,6.3245871011167765,0.007000000000000009
beta,0.3648403473198414,0.007000000000000009
expVsPrag,0.9114044071175158,0.007000000000000009
alpha,6.3245871011167765,0.002000000000000002
beta,0.3648403473198414,0.002000000000000002
expVsPrag,0.7094237734563649,0.002000000000000002
alpha,6.3245871011167765,0.0030000000000000044
beta,0.3648403473198414,0.0030000000000000044
expVsPrag,0.5198870825115591,0.0030000000000000044
alpha,6.3245871011167765,0.001000000000000001
beta,0.3648403473198414,0.001000000000000001
expVsPrag,0.9246727682184428,0.001000000000000001
alpha,6.3245871011167765,0.001000000000000001
beta,0.3648403473198414,0.001000000000000001
expVsPrag,0.5165995366405696,0.001000000000000001
alpha,6.3245871011167765,0.005000000000000006
beta,0.3648403473198414,0.005000000000000006
expVsPrag,0.6315630602184683,0.005000000000000006
alpha,6.3245871011167765,0.017000000000000022
beta,0.3648403473198414,0.017000000000000022
expVsPrag,0.2800503035541624,0.017000000000000022
alpha,6.3245871011167765,0.009000000000000008
beta,0.3648403473198414,0.009000000000000008
expVsPrag,0.8900310245808214,0.009000000000000008
alpha,6.3245871011167765,0.002000000000000002
beta,0.3648403473198414,0.002000000000000002
expVsPrag,0.8221761942841113,0.002000000000000002
alpha,6.3245871011167765,0.001000000000000001
beta,0.3648403473198414,0.001000000000000001
expVsPrag,0.9558625256177038,0.001000000000000001
alpha,6.3245871011167765,0.01300000000000002
beta,0.3648403473198414,0.01300000000000002
expVsPrag,0.3300717321690172,0.01300000000000002
alpha,6.3245871011167765,0.001000000000000001
beta,0.3648403473198414,0.001000000000000001
expVsPrag,0.7147118961438537,0.001000000000000001
alpha,6.3245871011167765,0.002000000000000002
beta,0.3648403473198414,0.002000000000000002
expVsPrag,0.6108449646271765,0.002000000000000002
alpha,6.3245871011167765,0.002000000000000002
beta,0.3648403473198414,0.002000000000000002
expVsPrag,0.5963873264845461,0.002000000000000002
