parameter,item1,item2,value,prob,MCMCprob
mansion,branching,places,cottage.,0.000524058648322901,0.008000000000000004
mansion,branching,places,mansion.,0.9547806678963761,0.008000000000000004
mansion,branching,places,office.,0.0016772797996004137,0.008000000000000004
mansion,branching,places,park.,0.043017993655700616,0.008000000000000004
house,branching,places,cottage.,0.9540661081713323,0.008000000000000004
house,branching,places,mansion.,0.0005408277540526785,0.008000000000000004
house,branching,places,office.,0.001703407622067034,0.008000000000000004
house,branching,places,park.,0.04368965645254792,0.008000000000000004
building,branching,places,cottage.,0.008507805553205431,0.008000000000000004
building,branching,places,mansion.,0.00011494486870468195,0.008000000000000004
building,branching,places,office.,0.9473030498143182,0.008000000000000004
building,branching,places,park.,0.04407419976377155,0.008000000000000004
plant,branching,plants,carrot.,0.00003025218833197812,0.008000000000000004
plant,branching,plants,dead flower.,0.6076809686714558,0.008000000000000004
plant,branching,plants,tomatos.,0.04111092719088625,0.008000000000000004
plant,branching,plants,sunflower.,0.3511778519493259,0.008000000000000004
living plant,branching,plants,carrot.,0.00006913503907857678,0.008000000000000004
living plant,branching,plants,dead flower.,0.08478661291672855,0.008000000000000004
living plant,branching,plants,tomatos.,0.32707864693746247,0.008000000000000004
living plant,branching,plants,sunflower.,0.5880656051067304,0.008000000000000004
food,branching,plants,carrot.,0.0015408462852519959,0.008000000000000004
food,branching,plants,dead flower.,0.0978515554737104,0.008000000000000004
food,branching,plants,tomatos.,0.884451797840115,0.008000000000000004
food,branching,plants,sunflower.,0.016155800400922554,0.008000000000000004
carrot,branching,plants,carrot.,0.9285136009589512,0.008000000000000004
carrot,branching,plants,dead flower.,0.05954545398767999,0.008000000000000004
carrot,branching,plants,tomatos.,0.0007939449314271065,0.008000000000000004
carrot,branching,plants,sunflower.,0.011147000121941857,0.008000000000000004
thing,overlapping,artifact,iron skillet.,0.00011898444960222264,0.008000000000000004
thing,overlapping,artifact,metal chair.,0.03507953431676814,0.008000000000000004
thing,overlapping,artifact,wooden chair.,0.0037361571681969554,0.008000000000000004
thing,overlapping,artifact,wooden ruler.,0.9610653240654327,0.008000000000000004
skillet,overlapping,artifact,iron skillet.,0.9886491153201502,0.008000000000000004
skillet,overlapping,artifact,metal chair.,0.003123392548423461,0.008000000000000004
skillet,overlapping,artifact,wooden chair.,0.0006548500572574489,0.008000000000000004
skillet,overlapping,artifact,wooden ruler.,0.00757264207416898,0.008000000000000004
seat,overlapping,artifact,iron skillet.,0.0000066705087455944085,0.008000000000000004
seat,overlapping,artifact,metal chair.,0.3376177341198133,0.008000000000000004
seat,overlapping,artifact,wooden chair.,0.6573489909306678,0.008000000000000004
seat,overlapping,artifact,wooden ruler.,0.005026604440773313,0.008000000000000004
metal thing,overlapping,artifact,iron skillet.,0.0148514424791258,0.008000000000000004
metal thing,overlapping,artifact,metal chair.,0.9674020070222392,0.008000000000000004
metal thing,overlapping,artifact,wooden chair.,0.0014085777412172343,0.008000000000000004
metal thing,overlapping,artifact,wooden ruler.,0.016337972757417687,0.008000000000000004
pet,overlapping,animals,golden retriever.,0.8232696330728038,0.008000000000000004
pet,overlapping,animals,house cat.,0.09406668436791182,0.008000000000000004
pet,overlapping,animals,lion.,0.000007572965159693504,0.008000000000000004
pet,overlapping,animals,whale.,0.08265610959412473,0.008000000000000004
lion,overlapping,animals,golden retriever.,0.002354046393019528,0.008000000000000004
lion,overlapping,animals,house cat.,0.00014652849700360466,0.008000000000000004
lion,overlapping,animals,lion.,0.9118602937525673,0.008000000000000004
lion,overlapping,animals,whale.,0.08563913135740955,0.008000000000000004
cat,overlapping,animals,golden retriever.,0.002970170234441537,0.008000000000000004
cat,overlapping,animals,house cat.,0.9017850596573467,0.008000000000000004
cat,overlapping,animals,lion.,0.00016028496794578753,0.008000000000000004
cat,overlapping,animals,whale.,0.09508448514026599,0.008000000000000004
animal,overlapping,animals,golden retriever.,0.07620895722066076,0.008000000000000004
animal,overlapping,animals,house cat.,0.003509209400002252,0.008000000000000004
animal,overlapping,animals,lion.,0.0004170196400912783,0.008000000000000004
animal,overlapping,animals,whale.,0.9198648137392457,0.008000000000000004
restaurant,overlapping,places,diner.,0.09484161038868945,0.008000000000000004
restaurant,overlapping,places,dive bar.,0.11995731229046208,0.008000000000000004
restaurant,overlapping,places,hotel lobby.,0.46252418139484697,0.008000000000000004
restaurant,overlapping,places,park.,0.3226768959260016,0.008000000000000004
place,overlapping,places,diner.,0.00016063336445406372,0.008000000000000004
place,overlapping,places,dive bar.,0.12773210366927806,0.008000000000000004
place,overlapping,places,hotel lobby.,0.00652817515695052,0.008000000000000004
place,overlapping,places,park.,0.8655790878093174,0.008000000000000004
diner,overlapping,places,diner.,0.9600408422851544,0.008000000000000004
diner,overlapping,places,dive bar.,0.009893431216529868,0.008000000000000004
diner,overlapping,places,hotel lobby.,0.00043308171005116466,0.008000000000000004
diner,overlapping,places,park.,0.02963264478826441,0.008000000000000004
bar,overlapping,places,diner.,0.000007092099468950455,0.008000000000000004
bar,overlapping,places,dive bar.,0.46296925439990405,0.008000000000000004
bar,overlapping,places,hotel lobby.,0.5202536389869585,0.008000000000000004
bar,overlapping,places,park.,0.01677001451366839,0.008000000000000004
plant,overlapping,plants,carrots.,0.000033710295930606145,0.008000000000000004
plant,overlapping,plants,lettuce.,0.10482704444601056,0.008000000000000004
plant,overlapping,plants,oak.,0.026915904985970164,0.008000000000000004
plant,overlapping,plants,flower.,0.8682233402720887,0.008000000000000004
leaves,overlapping,plants,carrots.,0.000006421193112333855,0.008000000000000004
leaves,overlapping,plants,lettuce.,0.3843926700094369,0.008000000000000004
leaves,overlapping,plants,oak.,0.5944432500196146,0.008000000000000004
leaves,overlapping,plants,flower.,0.02115765877783617,0.008000000000000004
food,overlapping,plants,carrots.,0.09014962949384117,0.008000000000000004
food,overlapping,plants,lettuce.,0.800669036991916,0.008000000000000004
food,overlapping,plants,oak.,0.0010169747745522343,0.008000000000000004
food,overlapping,plants,flower.,0.10816435873969027,0.008000000000000004
carrots,overlapping,plants,carrots.,0.9580683717632559,0.008000000000000004
carrots,overlapping,plants,lettuce.,0.007495815603677326,0.008000000000000004
carrots,overlapping,plants,oak.,0.0003234601414093285,0.008000000000000004
carrots,overlapping,plants,flower.,0.034112352491657456,0.008000000000000004
seat,equivocal,artifact,iron skillet.,0.0050542869047589,0.008000000000000004
seat,equivocal,artifact,metal chair.,0.20367654625900836,0.008000000000000004
seat,equivocal,artifact,metal stool.,0.2027436663771806,0.008000000000000004
seat,equivocal,artifact,wooden chair.,0.588525500459052,0.008000000000000004
metal thing,equivocal,artifact,iron skillet.,0.43014205868263966,0.008000000000000004
metal thing,equivocal,artifact,metal chair.,0.28406796639444587,0.008000000000000004
metal thing,equivocal,artifact,metal stool.,0.2847540404648696,0.008000000000000004
metal thing,equivocal,artifact,wooden chair.,0.0010359344580449837,0.008000000000000004
pet,equivocal,animals,angler fish.,0.04048508272659015,0.008000000000000004
pet,equivocal,animals,betta fish.,0.18097458004770003,0.008000000000000004
pet,equivocal,animals,goldfish.,0.03332869936186174,0.008000000000000004
pet,equivocal,animals,dalmatian.,0.745211637863848,0.008000000000000004
fish,equivocal,animals,angler fish.,0.35563199804840967,0.008000000000000004
fish,equivocal,animals,betta fish.,0.28480083003434564,0.008000000000000004
fish,equivocal,animals,goldfish.,0.3592400612997254,0.008000000000000004
fish,equivocal,animals,dalmatian.,0.0003271106175192523,0.008000000000000004
outdoor place,equivocal,places,ice hotel room.,0.03609004582009918,0.008000000000000004
outdoor place,equivocal,places,snowy forest.,0.25823741894248764,0.008000000000000004
outdoor place,equivocal,places,snowy mountain.,0.07776176432676236,0.008000000000000004
outdoor place,equivocal,places,sunny beach.,0.6279107709106508,0.008000000000000004
cold place,equivocal,places,ice hotel room.,0.3901359220581431,0.008000000000000004
cold place,equivocal,places,snowy forest.,0.2446035316434413,0.008000000000000004
cold place,equivocal,places,snowy mountain.,0.36283609527323674,0.008000000000000004
cold place,equivocal,places,sunny beach.,0.0024244510251787733,0.008000000000000004
plant,equivocal,plants,burger.,0.0006291792151794427,0.008000000000000004
plant,equivocal,plants,carrot.,0.18622676074515343,0.008000000000000004
plant,equivocal,plants,sunflower.,0.4138725689739224,0.008000000000000004
plant,equivocal,plants,tomatos.,0.3992714910657448,0.008000000000000004
food,equivocal,plants,burger.,0.6118732643018351,0.008000000000000004
food,equivocal,plants,carrot.,0.3425442286776883,0.008000000000000004
food,equivocal,plants,sunflower.,0.012197111604765177,0.008000000000000004
food,equivocal,plants,tomatos.,0.03338539541571139,0.008000000000000004
thing,branching,artifact,couch.,0.000018196238552936817,0.0020000000000000005
thing,branching,artifact,chair.,0.002805801752647143,0.0020000000000000005
thing,branching,artifact,table.,0.2992707277431031,0.0020000000000000005
thing,branching,artifact,lawnmower.,0.6979052742656968,0.0020000000000000005
seat,branching,artifact,couch.,0.0003445095043192929,0.0020000000000000005
seat,branching,artifact,chair.,0.9701180579291152,0.0020000000000000005
seat,branching,artifact,table.,0.025944452217508674,0.0020000000000000005
seat,branching,artifact,lawnmower.,0.003592980349056896,0.0020000000000000005
furniture,branching,artifact,couch.,0.006467854120826301,0.0020000000000000005
furniture,branching,artifact,chair.,0.009430884821483038,0.0020000000000000005
furniture,branching,artifact,table.,0.9772482989019843,0.0020000000000000005
furniture,branching,artifact,lawnmower.,0.006852962155706371,0.0020000000000000005
couch,branching,artifact,couch.,0.9702808867765991,0.0020000000000000005
couch,branching,artifact,chair.,0.0003407936316009616,0.0020000000000000005
couch,branching,artifact,table.,0.025804677576368684,0.0020000000000000005
couch,branching,artifact,lawnmower.,0.003573642015431374,0.0020000000000000005
pet,branching,animals,dalmatian.,0.0005219904232792608,0.0020000000000000005
pet,branching,animals,poodle.,0.2220735325007653,0.0020000000000000005
pet,branching,animals,siamese cat.,0.7387622134926495,0.0020000000000000005
pet,branching,animals,whale.,0.038642263583305955,0.0020000000000000005
dog,branching,animals,dalmatian.,0.021111037265082847,0.0020000000000000005
dog,branching,animals,poodle.,0.9136728312670501,0.0020000000000000005
dog,branching,animals,siamese cat.,0.01170556685941015,0.0020000000000000005
dog,branching,animals,whale.,0.05351056460845705,0.0020000000000000005
dalmatian,branching,animals,dalmatian.,0.9435765613086863,0.0020000000000000005
dalmatian,branching,animals,poodle.,0.010248646365383179,0.0020000000000000005
dalmatian,branching,animals,siamese cat.,0.008288613153900488,0.0020000000000000005
dalmatian,branching,animals,whale.,0.03788617917203005,0.0020000000000000005
animal,branching,animals,dalmatian.,0.00017357775324288976,0.0020000000000000005
animal,branching,animals,poodle.,0.07347349629635595,0.0020000000000000005
animal,branching,animals,siamese cat.,0.19011717200728528,0.0020000000000000005
animal,branching,animals,whale.,0.7362357539431159,0.0020000000000000005
place,branching,places,cottage.,0.00589696758292772,0.0020000000000000005
place,branching,places,mansion.,0.0003122245890216419,0.0020000000000000005
place,branching,places,office.,0.018672871171434822,0.0020000000000000005
place,branching,places,park.,0.9751179366566158,0.0020000000000000005
mansion,branching,places,cottage.,0.0003912192009604485,0.0020000000000000005
mansion,branching,places,mansion.,0.9542755530636826,0.0020000000000000005
mansion,branching,places,office.,0.0010243946813207371,0.0020000000000000005
mansion,branching,places,park.,0.044308833054036316,0.0020000000000000005
house,branching,places,cottage.,0.9538521257706509,0.0020000000000000005
house,branching,places,mansion.,0.0003985361547254135,0.0020000000000000005
house,branching,places,office.,0.0010337622199041707,0.0020000000000000005
house,branching,places,park.,0.04471557585471953,0.0020000000000000005
building,branching,places,cottage.,0.004552779616225287,0.0020000000000000005
building,branching,places,mansion.,0.00009496622498560232,0.0020000000000000005
building,branching,places,office.,0.9504201766481356,0.0020000000000000005
building,branching,places,park.,0.04493207751065368,0.0020000000000000005
plant,branching,plants,carrot.,0.00002453173279396609,0.0020000000000000005
plant,branching,plants,dead flower.,0.5746024142171359,0.0020000000000000005
plant,branching,plants,tomatos.,0.04189267682800226,0.0020000000000000005
plant,branching,plants,sunflower.,0.38348037722206785,0.0020000000000000005
living plant,branching,plants,carrot.,0.00004903619634092925,0.0020000000000000005
living plant,branching,plants,dead flower.,0.09520358097100669,0.0020000000000000005
living plant,branching,plants,tomatos.,0.3869073689628446,0.0020000000000000005
living plant,branching,plants,sunflower.,0.5178400138698079,0.0020000000000000005
food,branching,plants,carrot.,0.0014552027925178632,0.0020000000000000005
food,branching,plants,dead flower.,0.120255587315097,0.0020000000000000005
food,branching,plants,tomatos.,0.8611820906353612,0.0020000000000000005
food,branching,plants,sunflower.,0.017107119257023833,0.0020000000000000005
carrot,branching,plants,carrot.,0.922903437813782,0.0020000000000000005
carrot,branching,plants,dead flower.,0.0655621338754122,0.0020000000000000005
carrot,branching,plants,tomatos.,0.0006444894240817393,0.0020000000000000005
carrot,branching,plants,sunflower.,0.010889938886724161,0.0020000000000000005
thing,overlapping,artifact,iron skillet.,0.0001249663537346627,0.0020000000000000005
thing,overlapping,artifact,metal chair.,0.038848878832657446,0.0020000000000000005
thing,overlapping,artifact,wooden chair.,0.0020856744856057835,0.0020000000000000005
thing,overlapping,artifact,wooden ruler.,0.9589404803280022,0.0020000000000000005
skillet,overlapping,artifact,iron skillet.,0.9902978289006619,0.0020000000000000005
skillet,overlapping,artifact,metal chair.,0.004104160576909531,0.0020000000000000005
skillet,overlapping,artifact,wooden chair.,0.0005083158566565755,0.0020000000000000005
skillet,overlapping,artifact,wooden ruler.,0.0050896946657719155,0.0020000000000000005
seat,overlapping,artifact,iron skillet.,0.000006657882445966436,0.0020000000000000005
seat,overlapping,artifact,metal chair.,0.3396089665585534,0.0020000000000000005
seat,overlapping,artifact,wooden chair.,0.6570271845225832,0.0020000000000000005
seat,overlapping,artifact,wooden ruler.,0.0033571910364173754,0.0020000000000000005
metal thing,overlapping,artifact,iron skillet.,0.020240274841896146,0.0020000000000000005
metal thing,overlapping,artifact,metal chair.,0.9674769460203845,0.0020000000000000005
metal thing,overlapping,artifact,wooden chair.,0.0011113708466393797,0.0020000000000000005
metal thing,overlapping,artifact,wooden ruler.,0.011171408291079914,0.0020000000000000005
pet,overlapping,animals,golden retriever.,0.8380739719735081,0.0020000000000000005
pet,overlapping,animals,house cat.,0.06130319485555876,0.0020000000000000005
pet,overlapping,animals,lion.,0.00000765681871480808,0.0020000000000000005
pet,overlapping,animals,whale.,0.10061517635221819,0.0020000000000000005
lion,overlapping,animals,golden retriever.,0.0024802678395715334,0.0020000000000000005
lion,overlapping,animals,house cat.,0.00008692089858184683,0.0020000000000000005
lion,overlapping,animals,lion.,0.8972289536784718,0.0020000000000000005
lion,overlapping,animals,whale.,0.10020385758337477,0.0020000000000000005
cat,overlapping,animals,golden retriever.,0.0030951112974951663,0.0020000000000000005
cat,overlapping,animals,house cat.,0.8900364739956055,0.0020000000000000005
cat,overlapping,animals,lion.,0.00008504116392594942,0.0020000000000000005
cat,overlapping,animals,whale.,0.10678337354297326,0.0020000000000000005
animal,overlapping,animals,golden retriever.,0.08784936308017102,0.0020000000000000005
animal,overlapping,animals,house cat.,0.0020951051883683954,0.0020000000000000005
animal,overlapping,animals,lion.,0.0005985354996213687,0.0020000000000000005
animal,overlapping,animals,whale.,0.9094569962318392,0.0020000000000000005
restaurant,overlapping,places,diner.,0.1588576255108374,0.0020000000000000005
restaurant,overlapping,places,dive bar.,0.20911095614279168,0.0020000000000000005
restaurant,overlapping,places,hotel lobby.,0.2732037154589934,0.0020000000000000005
restaurant,overlapping,places,park.,0.3588277028873775,0.0020000000000000005
place,overlapping,places,diner.,0.00017751649746927783,0.0020000000000000005
place,overlapping,places,dive bar.,0.15641794293760009,0.0020000000000000005
place,overlapping,places,hotel lobby.,0.004212168141665305,0.0020000000000000005
place,overlapping,places,park.,0.8391923724232654,0.0020000000000000005
diner,overlapping,places,diner.,0.9575198812425191,0.0020000000000000005
diner,overlapping,places,dive bar.,0.014245813545154832,0.0020000000000000005
diner,overlapping,places,hotel lobby.,0.0003172918438536111,0.0020000000000000005
diner,overlapping,places,park.,0.027917013368472333,0.0020000000000000005
bar,overlapping,places,diner.,0.000007373784139438495,0.0020000000000000005
bar,overlapping,places,dive bar.,0.4434162826078068,0.0020000000000000005
bar,overlapping,places,hotel lobby.,0.5405887358771742,0.0020000000000000005
bar,overlapping,places,park.,0.01598760773087948,0.0020000000000000005
plant,overlapping,plants,carrots.,0.000025822051375403305,0.0020000000000000005
plant,overlapping,plants,lettuce.,0.13871770449082435,0.0020000000000000005
plant,overlapping,plants,oak.,0.023374106939635427,0.0020000000000000005
plant,overlapping,plants,flower.,0.8378823665181648,0.0020000000000000005
leaves,overlapping,plants,carrots.,0.000006355570026473097,0.0020000000000000005
leaves,overlapping,plants,lettuce.,0.38501841566776523,0.0020000000000000005
leaves,overlapping,plants,oak.,0.5945298461116577,0.0020000000000000005
leaves,overlapping,plants,flower.,0.020445382650550546,0.0020000000000000005
food,overlapping,plants,carrots.,0.17889970622410034,0.0020000000000000005
food,overlapping,plants,lettuce.,0.7067454863505748,0.0020000000000000005
food,overlapping,plants,oak.,0.0007278602634088723,0.0020000000000000005
food,overlapping,plants,flower.,0.1136269471619159,0.0020000000000000005
carrots,overlapping,plants,carrots.,0.9543228147749964,0.0020000000000000005
carrots,overlapping,plants,lettuce.,0.01169763640231473,0.0020000000000000005
carrots,overlapping,plants,oak.,0.00021907240193060098,0.0020000000000000005
carrots,overlapping,plants,flower.,0.03376047642075827,0.0020000000000000005
seat,equivocal,artifact,iron skillet.,0.004565909528375493,0.0020000000000000005
seat,equivocal,artifact,metal chair.,0.19173912935134813,0.0020000000000000005
seat,equivocal,artifact,metal stool.,0.19060164683297018,0.0020000000000000005
seat,equivocal,artifact,wooden chair.,0.6130933142873063,0.0020000000000000005
metal thing,equivocal,artifact,iron skillet.,0.41855021308143386,0.0020000000000000005
metal thing,equivocal,artifact,metal chair.,0.2900102615870121,0.0020000000000000005
metal thing,equivocal,artifact,metal stool.,0.29079142006618114,0.0020000000000000005
metal thing,equivocal,artifact,wooden chair.,0.0006481052653730658,0.0020000000000000005
pet,equivocal,animals,angler fish.,0.055692333788657934,0.0020000000000000005
pet,equivocal,animals,betta fish.,0.152701094872846,0.0020000000000000005
pet,equivocal,animals,goldfish.,0.017315088304961604,0.0020000000000000005
pet,equivocal,animals,dalmatian.,0.7742914830335346,0.0020000000000000005
fish,equivocal,animals,angler fish.,0.34259156232805354,0.0020000000000000005
fish,equivocal,animals,betta fish.,0.2963649109383746,0.0020000000000000005
fish,equivocal,animals,goldfish.,0.3608791018084453,0.0020000000000000005
fish,equivocal,animals,dalmatian.,0.00016442492512662918,0.0020000000000000005
outdoor place,equivocal,places,ice hotel room.,0.04962641310851793,0.0020000000000000005
outdoor place,equivocal,places,snowy forest.,0.25182411468752847,0.0020000000000000005
outdoor place,equivocal,places,snowy mountain.,0.05286745897809848,0.0020000000000000005
outdoor place,equivocal,places,sunny beach.,0.6456820132258551,0.0020000000000000005
cold place,equivocal,places,ice hotel room.,0.37564203265652174,0.0020000000000000005
cold place,equivocal,places,snowy forest.,0.24885620914065956,0.0020000000000000005
cold place,equivocal,places,snowy mountain.,0.3736097708334719,0.0020000000000000005
cold place,equivocal,places,sunny beach.,0.0018919873693467927,0.0020000000000000005
plant,equivocal,plants,burger.,0.0003616487744964664,0.0020000000000000005
plant,equivocal,plants,carrot.,0.17969042010071024,0.0020000000000000005
plant,equivocal,plants,sunflower.,0.4115876404655008,0.0020000000000000005
plant,equivocal,plants,tomatos.,0.4083602906592927,0.0020000000000000005
food,equivocal,plants,burger.,0.6161756684308507,0.0020000000000000005
food,equivocal,plants,carrot.,0.3531318196516133,0.0020000000000000005
food,equivocal,plants,sunflower.,0.012979277954893955,0.0020000000000000005
food,equivocal,plants,tomatos.,0.017713233962641947,0.0020000000000000005
thing,branching,artifact,couch.,0.0002039538399317917,0.003000000000000002
thing,branching,artifact,chair.,0.009200530469031132,0.003000000000000002
thing,branching,artifact,table.,0.2984323947638037,0.003000000000000002
thing,branching,artifact,lawnmower.,0.6921631209272334,0.003000000000000002
seat,branching,artifact,couch.,0.001906673686422546,0.003000000000000002
seat,branching,artifact,chair.,0.9407211565521045,0.003000000000000002
seat,branching,artifact,table.,0.04576795376265862,0.003000000000000002
seat,branching,artifact,lawnmower.,0.011604215998814133,0.003000000000000002
furniture,branching,artifact,couch.,0.021933603902410604,0.003000000000000002
furniture,branching,artifact,chair.,0.029115803506370577,0.003000000000000002
furniture,branching,artifact,table.,0.9263845526468353,0.003000000000000002
furniture,branching,artifact,lawnmower.,0.02256603994438343,0.003000000000000002
couch,branching,artifact,couch.,0.9416695401446591,0.003000000000000002
couch,branching,artifact,chair.,0.0018478724918964192,0.003000000000000002
couch,branching,artifact,table.,0.04505776283625777,0.003000000000000002
couch,branching,artifact,lawnmower.,0.011424824527186558,0.003000000000000002
pet,branching,animals,dalmatian.,0.0026187559572624663,0.003000000000000002
pet,branching,animals,poodle.,0.2510876332346774,0.003000000000000002
pet,branching,animals,siamese cat.,0.6781818917820995,0.003000000000000002
pet,branching,animals,whale.,0.06811171902596075,0.003000000000000002
dog,branching,animals,dalmatian.,0.05098637795244901,0.003000000000000002
dog,branching,animals,poodle.,0.8253600755036505,0.003000000000000002
dog,branching,animals,siamese cat.,0.028423513801301963,0.003000000000000002
dog,branching,animals,whale.,0.09523003274259839,0.003000000000000002
dalmatian,branching,animals,dalmatian.,0.8944363883010586,0.003000000000000002
dalmatian,branching,animals,poodle.,0.02167048967980375,0.003000000000000002
dalmatian,branching,animals,siamese cat.,0.019294117902544438,0.003000000000000002
dalmatian,branching,animals,whale.,0.06459900411659322,0.003000000000000002
animal,branching,animals,dalmatian.,0.0010943654490176936,0.003000000000000002
animal,branching,animals,poodle.,0.10249941125440674,0.003000000000000002
animal,branching,animals,siamese cat.,0.22725918270045853,0.003000000000000002
animal,branching,animals,whale.,0.6691470405961171,0.003000000000000002
place,branching,places,cottage.,0.019148655760936974,0.003000000000000002
place,branching,places,mansion.,0.0019808497440287295,0.003000000000000002
place,branching,places,office.,0.046826331720654694,0.003000000000000002
place,branching,places,park.,0.9320441627743795,0.003000000000000002
mansion,branching,places,cottage.,0.0020219011686022797,0.003000000000000002
mansion,branching,places,mansion.,0.9219291192878128,0.003000000000000002
mansion,branching,places,office.,0.004221691998769521,0.003000000000000002
mansion,branching,places,park.,0.07182728754481517,0.003000000000000002
house,branching,places,cottage.,0.9198093993628895,0.003000000000000002
house,branching,places,mansion.,0.002131993874484304,0.003000000000000002
house,branching,places,office.,0.004331885584900274,0.003000000000000002
house,branching,places,park.,0.07372672117772588,0.003000000000000002
building,branching,places,cottage.,0.013936738871955937,0.003000000000000002
building,branching,places,mansion.,0.0007151498158849385,0.003000000000000002
building,branching,places,office.,0.9111535812358388,0.003000000000000002
building,branching,places,park.,0.0741945300763205,0.003000000000000002
plant,branching,plants,carrot.,0.00026762533791685467,0.003000000000000002
plant,branching,plants,dead flower.,0.5350241855289155,0.003000000000000002
plant,branching,plants,tomatos.,0.06908333254610423,0.003000000000000002
plant,branching,plants,sunflower.,0.3956248565870635,0.003000000000000002
living plant,branching,plants,carrot.,0.0004362533223386575,0.003000000000000002
living plant,branching,plants,dead flower.,0.12706703704556957,0.003000000000000002
living plant,branching,plants,tomatos.,0.3849117210402026,0.003000000000000002
living plant,branching,plants,sunflower.,0.48758498859188926,0.003000000000000002
food,branching,plants,carrot.,0.006384700597668967,0.003000000000000002
food,branching,plants,dead flower.,0.16711195140614654,0.003000000000000002
food,branching,plants,tomatos.,0.7897411618757937,0.003000000000000002
food,branching,plants,sunflower.,0.03676218612039088,0.003000000000000002
carrot,branching,plants,carrot.,0.8834706460838219,0.003000000000000002
carrot,branching,plants,dead flower.,0.09133475592928175,0.003000000000000002
carrot,branching,plants,tomatos.,0.0024894442339118365,0.003000000000000002
carrot,branching,plants,sunflower.,0.022705153752984392,0.003000000000000002
thing,overlapping,artifact,iron skillet.,0.0008773676838648342,0.003000000000000002
thing,overlapping,artifact,metal chair.,0.06395425848231137,0.003000000000000002
thing,overlapping,artifact,wooden chair.,0.007767733406079794,0.003000000000000002
thing,overlapping,artifact,wooden ruler.,0.9274006404277441,0.003000000000000002
skillet,overlapping,artifact,iron skillet.,0.9710542635552578,0.003000000000000002
skillet,overlapping,artifact,metal chair.,0.011044533775304809,0.003000000000000002
skillet,overlapping,artifact,wooden chair.,0.0026028467732299543,0.003000000000000002
skillet,overlapping,artifact,wooden ruler.,0.01529835589620754,0.003000000000000002
seat,overlapping,artifact,iron skillet.,0.00009608517378713648,0.003000000000000002
seat,overlapping,artifact,metal chair.,0.3282780810011736,0.003000000000000002
seat,overlapping,artifact,wooden chair.,0.6613218682972284,0.003000000000000002
seat,overlapping,artifact,wooden ruler.,0.010303965527810896,0.003000000000000002
metal thing,overlapping,artifact,iron skillet.,0.05211775902121433,0.003000000000000002
metal thing,overlapping,artifact,metal chair.,0.910282389788106,0.003000000000000002
metal thing,overlapping,artifact,wooden chair.,0.005421421934060731,0.003000000000000002
metal thing,overlapping,artifact,wooden ruler.,0.032178429256618825,0.003000000000000002
pet,overlapping,animals,golden retriever.,0.7741315936460469,0.003000000000000002
pet,overlapping,animals,house cat.,0.10017322775978678,0.003000000000000002
pet,overlapping,animals,lion.,0.00010952068436169396,0.003000000000000002
pet,overlapping,animals,whale.,0.12558565790980453,0.003000000000000002
lion,overlapping,animals,golden retriever.,0.00794383519368707,0.003000000000000002
