parameter,value,MCMCprob
alpha,9.379626801237464,0.0049999999999999845
beta,0.18420982034876943,0.0049999999999999845
expVsPrag,0.6232198257930577,0.0049999999999999845
alpha,9.379626801237464,0.008999999999999975
beta,0.18420982034876943,0.008999999999999975
expVsPrag,0.6232198257930577,0.008999999999999975
alpha,9.379626801237464,0.0049999999999999845
beta,0.18420982034876943,0.0049999999999999845
expVsPrag,0.4488613319117576,0.0049999999999999845
alpha,9.379626801237464,0.0009999999999999968
beta,0.18420982034876943,0.0009999999999999968
expVsPrag,0.23343940591439605,0.0009999999999999968
alpha,9.379626801237464,0.009999999999999969
beta,0.1747331009246409,0.009999999999999969
expVsPrag,0.23343940591439605,0.009999999999999969
alpha,9.379626801237464,0.0019999999999999935
beta,0.026759720640257,0.0019999999999999935
expVsPrag,0.23343940591439605,0.0019999999999999935
alpha,9.379626801237464,0.002999999999999991
beta,0.10433378745801747,0.002999999999999991
expVsPrag,0.23343940591439605,0.002999999999999991
alpha,11.567626297473907,0.005999999999999978
beta,0.10433378745801747,0.005999999999999978
expVsPrag,0.23343940591439605,0.005999999999999978
alpha,11.567626297473907,0.0009999999999999968
beta,0.23223244934342802,0.0009999999999999968
expVsPrag,0.23343940591439605,0.0009999999999999968
alpha,11.567626297473907,0.0009999999999999968
beta,0.8644094977062196,0.0009999999999999968
expVsPrag,0.23343940591439605,0.0009999999999999968
alpha,11.567626297473907,0.0049999999999999845
beta,0.28614781494252384,0.0049999999999999845
expVsPrag,0.23343940591439605,0.0049999999999999845
alpha,11.567626297473907,0.0019999999999999935
beta,0.15574011579155922,0.0019999999999999935
expVsPrag,0.23343940591439605,0.0019999999999999935
alpha,11.567626297473907,0.003999999999999987
beta,0.004813095321878791,0.003999999999999987
expVsPrag,0.23343940591439605,0.003999999999999987
alpha,11.567626297473907,0.009999999999999969
beta,0.004813095321878791,0.009999999999999969
expVsPrag,0.44423322519287467,0.009999999999999969
alpha,11.567626297473907,0.002999999999999991
beta,0.25936419586651027,0.002999999999999991
expVsPrag,0.44423322519287467,0.002999999999999991
alpha,11.567626297473907,0.0019999999999999935
beta,0.6305042312014848,0.0019999999999999935
expVsPrag,0.44423322519287467,0.0019999999999999935
alpha,11.567626297473907,0.0009999999999999968
beta,0.6305042312014848,0.0009999999999999968
expVsPrag,0.07649340480566025,0.0009999999999999968
alpha,12.005463377572596,0.002999999999999991
beta,0.6305042312014848,0.002999999999999991
expVsPrag,0.07649340480566025,0.002999999999999991
alpha,11.357002295553684,0.002999999999999991
beta,0.6305042312014848,0.002999999999999991
expVsPrag,0.07649340480566025,0.002999999999999991
alpha,11.291255378164351,0.003999999999999987
beta,0.6305042312014848,0.003999999999999987
expVsPrag,0.07649340480566025,0.003999999999999987
alpha,11.291255378164351,0.002999999999999991
beta,0.6305042312014848,0.002999999999999991
expVsPrag,0.040903185261413455,0.002999999999999991
alpha,11.291255378164351,0.006999999999999978
beta,0.6305042312014848,0.006999999999999978
expVsPrag,0.7910613105632365,0.006999999999999978
alpha,11.291255378164351,0.002999999999999991
beta,0.3776582202408463,0.002999999999999991
expVsPrag,0.7910613105632365,0.002999999999999991
alpha,11.291255378164351,0.0009999999999999968
beta,0.19823967665433884,0.0009999999999999968
expVsPrag,0.7910613105632365,0.0009999999999999968
alpha,11.291255378164351,0.005999999999999978
beta,0.19823967665433884,0.005999999999999978
expVsPrag,0.592400343855843,0.005999999999999978
alpha,11.291255378164351,0.002999999999999991
beta,0.19823967665433884,0.002999999999999991
expVsPrag,0.6931656042579561,0.002999999999999991
alpha,11.291255378164351,0.0049999999999999845
beta,0.19823967665433884,0.0049999999999999845
expVsPrag,0.8658019984140992,0.0049999999999999845
alpha,11.291255378164351,0.005999999999999978
beta,0.19823967665433884,0.005999999999999978
expVsPrag,0.41735938750207424,0.005999999999999978
alpha,11.291255378164351,0.003999999999999987
beta,0.6220786722842604,0.003999999999999987
expVsPrag,0.41735938750207424,0.003999999999999987
alpha,11.291255378164351,0.0009999999999999968
beta,0.4993894058279693,0.0009999999999999968
expVsPrag,0.41735938750207424,0.0009999999999999968
alpha,11.291255378164351,0.007999999999999976
beta,0.8708740649744868,0.007999999999999976
