parameter,value,MCMCprob
alpha,5.9517867770046,0.0009999999999999985
beta,0.5221693185158074,0.0009999999999999985
expVsPrag,0.517014934681356,0.0009999999999999985
alpha,5.9517867770046,0.002999999999999996
beta,0.2526888963766396,0.002999999999999996
expVsPrag,0.517014934681356,0.002999999999999996
alpha,5.9517867770046,0.0009999999999999985
beta,0.39852096838876605,0.0009999999999999985
expVsPrag,0.517014934681356,0.0009999999999999985
alpha,5.9517867770046,0.004999999999999993
beta,0.39852096838876605,0.004999999999999993
expVsPrag,0.5610789202619344,0.004999999999999993
alpha,5.9517867770046,0.001999999999999997
beta,0.39852096838876605,0.001999999999999997
expVsPrag,0.788295288104564,0.001999999999999997
alpha,5.975361219607294,0.001999999999999997
beta,0.39852096838876605,0.001999999999999997
expVsPrag,0.788295288104564,0.001999999999999997
alpha,5.975361219607294,0.009999999999999986
beta,0.39852096838876605,0.009999999999999986
expVsPrag,0.7296012744773179,0.009999999999999986
alpha,5.975361219607294,0.001999999999999997
beta,0.24482808099128306,0.001999999999999997
expVsPrag,0.7296012744773179,0.001999999999999997
alpha,5.975361219607294,0.0009999999999999985
beta,0.24482808099128306,0.0009999999999999985
expVsPrag,0.9672205410897732,0.0009999999999999985
alpha,5.975361219607294,0.001999999999999997
beta,0.3267443780787289,0.001999999999999997
expVsPrag,0.9672205410897732,0.001999999999999997
alpha,5.975361219607294,0.002999999999999996
beta,0.3267443780787289,0.002999999999999996
expVsPrag,0.8762027667835355,0.002999999999999996
alpha,5.975361219607294,0.004999999999999993
beta,0.374862480442971,0.004999999999999993
expVsPrag,0.8762027667835355,0.004999999999999993
alpha,5.975361219607294,0.014999999999999984
beta,0.37279104092158377,0.014999999999999984
expVsPrag,0.8762027667835355,0.014999999999999984
alpha,5.975361219607294,0.0009999999999999985
beta,0.4637337967287749,0.0009999999999999985
expVsPrag,0.8762027667835355,0.0009999999999999985
alpha,5.975361219607294,0.003999999999999995
beta,0.4637337967287749,0.003999999999999995
expVsPrag,0.8457657049875706,0.003999999999999995
alpha,5.975361219607294,0.0009999999999999985
beta,0.5283569789025933,0.0009999999999999985
expVsPrag,0.8457657049875706,0.0009999999999999985
alpha,5.975361219607294,0.0009999999999999985
beta,0.2917893778067082,0.0009999999999999985
expVsPrag,0.8457657049875706,0.0009999999999999985
alpha,5.975361219607294,0.006999999999999991
beta,0.2917893778067082,0.006999999999999991
expVsPrag,0.915558131178841,0.006999999999999991
alpha,5.975361219607294,0.001999999999999997
beta,0.3955578403547406,0.001999999999999997
expVsPrag,0.915558131178841,0.001999999999999997
alpha,5.975361219607294,0.002999999999999996
beta,0.3955578403547406,0.002999999999999996
expVsPrag,0.8581851618364453,0.002999999999999996
alpha,5.975361219607294,0.00799999999999999
beta,0.2748528807424009,0.00799999999999999
expVsPrag,0.8581851618364453,0.00799999999999999
alpha,5.975361219607294,0.0009999999999999985
beta,0.39260416594333947,0.0009999999999999985
expVsPrag,0.8581851618364453,0.0009999999999999985
alpha,5.975361219607294,0.004999999999999993
beta,0.23020534217357635,0.004999999999999993
expVsPrag,0.8581851618364453,0.004999999999999993
alpha,5.975361219607294,0.004999999999999993
beta,0.27072272659279406,0.004999999999999993
expVsPrag,0.8581851618364453,0.004999999999999993
alpha,5.975361219607294,0.002999999999999996
beta,0.5129897245205939,0.002999999999999996
expVsPrag,0.8581851618364453,0.002999999999999996
alpha,5.975361219607294,0.003999999999999995
beta,0.3512683466542512,0.003999999999999995
expVsPrag,0.8581851618364453,0.003999999999999995
alpha,5.975361219607294,0.003999999999999995
beta,0.3512683466542512,0.003999999999999995
expVsPrag,0.9884100633207709,0.003999999999999995
alpha,5.975361219607294,0.016999999999999977
beta,0.4313167280051857,0.016999999999999977
expVsPrag,0.9884100633207709,0.016999999999999977
alpha,5.975361219607294,0.004999999999999993
beta,0.5470602475106716,0.004999999999999993
expVsPrag,0.9884100633207709,0.004999999999999993
alpha,5.975361219607294,0.009999999999999986
beta,0.25199717516079545,0.009999999999999986
expVsPrag,0.9884100633207709,0.009999999999999986
alpha,5.975361219607294,0.004999999999999993
beta,0.5845496696420014,0.004999999999999993
expVsPrag,0.9884100633207709,0.004999999999999993
alpha,5.975361219607294,0.008999999999999992
beta,0.36354585783556104,0.008999999999999992
expVsPrag,0.9884100633207709,0.008999999999999992
alpha,5.980792888440192,0.00799999999999999
beta,0.36354585783556104,0.00799999999999999
expVsPrag,0.9884100633207709,0.00799999999999999
alpha,5.980792888440192,0.003999999999999995
beta,0.47588292765431106,0.003999999999999995
expVsPrag,0.9884100633207709,0.003999999999999995
alpha,5.980792888440192,0.001999999999999997
beta,0.41733129299245775,0.001999999999999997
expVsPrag,0.9884100633207709,0.001999999999999997
alpha,5.980792888440192,0.003999999999999995
beta,0.6025093875359744,0.003999999999999995
expVsPrag,0.9884100633207709,0.003999999999999995
alpha,5.980792888440192,0.001999999999999997
beta,0.5981436062138528,0.001999999999999997
expVsPrag,0.9884100633207709,0.001999999999999997
alpha,5.980792888440192,0.001999999999999997
beta,0.49961574329063296,0.001999999999999997
expVsPrag,0.9884100633207709,0.001999999999999997
alpha,5.980792888440192,0.014999999999999984
beta,0.3678896876517683,0.014999999999999984
expVsPrag,0.9884100633207709,0.014999999999999984
alpha,5.980792888440192,0.002999999999999996
beta,0.5228951908648014,0.002999999999999996
expVsPrag,0.9884100633207709,0.002999999999999996
alpha,5.980792888440192,0.005999999999999988
beta,0.5228951908648014,0.005999999999999988
expVsPrag,0.8845085564535111,0.005999999999999988
alpha,5.980792888440192,0.001999999999999997
beta,0.5228951908648014,0.001999999999999997
expVsPrag,0.9625481013208628,0.001999999999999997
