parameter,value,MCMCprob
alpha,14.766990737989545,0.003000000000000007
beta,0.196092642378062,0.003000000000000007
expVsPrag,0.18621310801245272,0.003000000000000007
alpha,14.766990737989545,0.0020000000000000044
beta,0.22683227551169693,0.0020000000000000044
expVsPrag,0.18621310801245272,0.0020000000000000044
alpha,14.766990737989545,0.001000000000000002
beta,0.21426804759539664,0.001000000000000002
expVsPrag,0.18621310801245272,0.001000000000000002
alpha,14.766990737989545,0.0050000000000000105
beta,0.21426804759539664,0.0050000000000000105
expVsPrag,0.1190153737552464,0.0050000000000000105
alpha,12.139101717621088,0.018000000000000033
beta,0.21426804759539664,0.018000000000000033
expVsPrag,0.1190153737552464,0.018000000000000033
alpha,9.725350965745747,0.02000000000000004
beta,0.21426804759539664,0.02000000000000004
expVsPrag,0.1190153737552464,0.02000000000000004
alpha,9.725350965745747,0.010000000000000023
beta,0.21426804759539664,0.010000000000000023
expVsPrag,0.1586160568986088,0.010000000000000023
alpha,9.758578753098845,0.0020000000000000044
beta,0.21426804759539664,0.0020000000000000044
expVsPrag,0.1586160568986088,0.0020000000000000044
alpha,9.601580454036593,0.004000000000000009
beta,0.21426804759539664,0.004000000000000009
expVsPrag,0.1586160568986088,0.004000000000000009
alpha,9.272030154243112,0.003000000000000007
beta,0.21426804759539664,0.003000000000000007
expVsPrag,0.1586160568986088,0.003000000000000007
alpha,8.971232515759766,0.004000000000000009
beta,0.21426804759539664,0.004000000000000009
expVsPrag,0.1586160568986088,0.004000000000000009
alpha,10.010388335213065,0.01200000000000002
beta,0.21426804759539664,0.01200000000000002
expVsPrag,0.1586160568986088,0.01200000000000002
alpha,10.010388335213065,0.001000000000000002
beta,0.2712499494664371,0.001000000000000002
expVsPrag,0.1586160568986088,0.001000000000000002
alpha,10.010388335213065,0.007000000000000015
beta,0.2712499494664371,0.007000000000000015
expVsPrag,0.24525245861150324,0.007000000000000015
alpha,9.7684995085001,0.0050000000000000105
beta,0.2712499494664371,0.0050000000000000105
expVsPrag,0.24525245861150324,0.0050000000000000105
alpha,9.7684995085001,0.0050000000000000105
beta,0.27714699460193515,0.0050000000000000105
expVsPrag,0.24525245861150324,0.0050000000000000105
alpha,9.662989885546267,0.04300000000000009
beta,0.27714699460193515,0.04300000000000009
expVsPrag,0.24525245861150324,0.04300000000000009
alpha,9.662989885546267,0.03700000000000007
beta,0.27714699460193515,0.03700000000000007
expVsPrag,0.22581855952739716,0.03700000000000007
alpha,9.662989885546267,0.0050000000000000105
beta,0.2261817310936749,0.0050000000000000105
expVsPrag,0.22581855952739716,0.0050000000000000105
alpha,8.611488593742251,0.007000000000000015
beta,0.2261817310936749,0.007000000000000015
expVsPrag,0.22581855952739716,0.007000000000000015
alpha,8.611488593742251,0.03600000000000007
beta,0.2261817310936749,0.03600000000000007
expVsPrag,0.32019919785670936,0.03600000000000007
alpha,8.026826875284314,0.014000000000000032
beta,0.2261817310936749,0.014000000000000032
expVsPrag,0.32019919785670936,0.014000000000000032
alpha,8.026826875284314,0.006000000000000009
beta,0.2261817310936749,0.006000000000000009
expVsPrag,0.3493940585758537,0.006000000000000009
alpha,8.026826875284314,0.003000000000000007
beta,0.2545095235109329,0.003000000000000007
expVsPrag,0.3493940585758537,0.003000000000000007
alpha,8.026826875284314,0.011000000000000024
beta,0.2545095235109329,0.011000000000000024
expVsPrag,0.31756718293763697,0.011000000000000024
alpha,8.06145632173866,0.0020000000000000044
beta,0.2545095235109329,0.0020000000000000044
expVsPrag,0.31756718293763697,0.0020000000000000044
alpha,8.073696764186025,0.001000000000000002
beta,0.2545095235109329,0.001000000000000002
expVsPrag,0.31756718293763697,0.001000000000000002
alpha,8.073696764186025,0.007000000000000015
beta,0.3387361685745418,0.007000000000000015
expVsPrag,0.31756718293763697,0.007000000000000015
alpha,8.073696764186025,0.007000000000000015
beta,0.33257642039097846,0.007000000000000015
expVsPrag,0.31756718293763697,0.007000000000000015
alpha,8.073696764186025,0.04300000000000009
beta,0.33257642039097846,0.04300000000000009
expVsPrag,0.34027738543227315,0.04300000000000009
alpha,8.073696764186025,0.0020000000000000044
beta,0.33257642039097846,0.0020000000000000044
expVsPrag,0.382761234883219,0.0020000000000000044
alpha,8.073696764186025,0.0020000000000000044
beta,0.2930056278128177,0.0020000000000000044
expVsPrag,0.382761234883219,0.0020000000000000044
alpha,8.073696764186025,0.006000000000000009
beta,0.2930056278128177,0.006000000000000009
expVsPrag,0.4180501839146018,0.006000000000000009
alpha,8.073696764186025,0.003000000000000007
beta,0.3309264308772981,0.003000000000000007
expVsPrag,0.4180501839146018,0.003000000000000007
alpha,8.073696764186025,0.0050000000000000105
beta,0.3309264308772981,0.0050000000000000105
expVsPrag,0.3225879380479455,0.0050000000000000105
alpha,8.073696764186025,0.02000000000000004
beta,0.3309264308772981,0.02000000000000004
expVsPrag,0.40639835060574114,0.02000000000000004
alpha,8.073696764186025,0.015000000000000038
beta,0.3592633039224893,0.015000000000000038
expVsPrag,0.40639835060574114,0.015000000000000038
alpha,8.073696764186025,0.004000000000000009
beta,0.3592633039224893,0.004000000000000009
expVsPrag,0.4181113562081009,0.004000000000000009
alpha,8.073696764186025,0.015000000000000038
beta,0.3592633039224893,0.015000000000000038
expVsPrag,0.4239579075947404,0.015000000000000038
alpha,8.073696764186025,0.02000000000000004
beta,0.3192703805398196,0.02000000000000004
expVsPrag,0.4239579075947404,0.02000000000000004
alpha,8.073696764186025,0.019000000000000034
beta,0.3456744041759521,0.019000000000000034
expVsPrag,0.4239579075947404,0.019000000000000034
alpha,8.073696764186025,0.003000000000000007
beta,0.3456744041759521,0.003000000000000007
expVsPrag,0.4367422927170992,0.003000000000000007
alpha,8.073696764186025,0.006000000000000009
beta,0.33301726053468883,0.006000000000000009
expVsPrag,0.4367422927170992,0.006000000000000009
alpha,8.073696764186025,0.035000000000000066
beta,0.33301726053468883,0.035000000000000066
expVsPrag,0.3465495144482702,0.035000000000000066
alpha,8.073696764186025,0.0510000000000001
beta,0.29793920274823904,0.0510000000000001
expVsPrag,0.3465495144482702,0.0510000000000001
alpha,8.073696764186025,0.003000000000000007
beta,0.29793920274823904,0.003000000000000007
expVsPrag,0.34225050918757915,0.003000000000000007
alpha,8.073696764186025,0.001000000000000002
beta,0.33797490946017206,0.001000000000000002
expVsPrag,0.34225050918757915,0.001000000000000002
alpha,8.073696764186025,0.006000000000000009
beta,0.3188981453422457,0.006000000000000009
expVsPrag,0.34225050918757915,0.006000000000000009
alpha,8.073696764186025,0.011000000000000024
beta,0.2821894376538694,0.011000000000000024
expVsPrag,0.34225050918757915,0.011000000000000024
alpha,8.073696764186025,0.0050000000000000105
beta,0.27769568958319724,0.0050000000000000105
expVsPrag,0.34225050918757915,0.0050000000000000105
alpha,8.073696764186025,0.011000000000000024
beta,0.30217032390646636,0.011000000000000024
expVsPrag,0.34225050918757915,0.011000000000000024
alpha,8.042216938920319,0.008000000000000018
beta,0.30217032390646636,0.008000000000000018
expVsPrag,0.34225050918757915,0.008000000000000018
alpha,8.042216938920319,0.0050000000000000105
beta,0.30217032390646636,0.0050000000000000105
expVsPrag,0.4192179855890572,0.0050000000000000105
alpha,8.042216938920319,0.008000000000000018
beta,0.2570757505018264,0.008000000000000018
expVsPrag,0.4192179855890572,0.008000000000000018
alpha,8.042216938920319,0.01300000000000002
beta,0.4087118555326015,0.01300000000000002
expVsPrag,0.4192179855890572,0.01300000000000002
alpha,8.042216938920319,0.0050000000000000105
beta,0.27721796254627407,0.0050000000000000105
expVsPrag,0.4192179855890572,0.0050000000000000105
alpha,8.090474200434983,0.004000000000000009
beta,0.27721796254627407,0.004000000000000009
expVsPrag,0.4192179855890572,0.004000000000000009
alpha,8.090474200434983,0.0020000000000000044
beta,0.27721796254627407,0.0020000000000000044
expVsPrag,0.37418597750365734,0.0020000000000000044
alpha,8.090474200434983,0.04900000000000009
beta,0.27721796254627407,0.04900000000000009
expVsPrag,0.34020189475268126,0.04900000000000009
alpha,8.090474200434983,0.031000000000000062
beta,0.27721796254627407,0.031000000000000062
expVsPrag,0.360100656747818,0.031000000000000062
alpha,8.589406991377473,0.0050000000000000105
beta,0.27721796254627407,0.0050000000000000105
expVsPrag,0.360100656747818,0.0050000000000000105
alpha,8.589406991377473,0.0050000000000000105
beta,0.27721796254627407,0.0050000000000000105
expVsPrag,0.3703163096215576,0.0050000000000000105
alpha,8.589406991377473,0.007000000000000015
beta,0.27721796254627407,0.007000000000000015
expVsPrag,0.3358654188923538,0.007000000000000015
alpha,8.589406991377473,0.02000000000000004
beta,0.27721796254627407,0.02000000000000004
expVsPrag,0.3203464502003044,0.02000000000000004
alpha,8.569640791974962,0.004000000000000009
beta,0.27721796254627407,0.004000000000000009
expVsPrag,0.3203464502003044,0.004000000000000009
alpha,8.569640791974962,0.011000000000000024
beta,0.24928079335950315,0.011000000000000024
expVsPrag,0.3203464502003044,0.011000000000000024
alpha,8.569640791974962,0.05700000000000012
beta,0.24928079335950315,0.05700000000000012
expVsPrag,0.3216472144704312,0.05700000000000012
alpha,8.625331786461174,0.001000000000000002
beta,0.24928079335950315,0.001000000000000002
expVsPrag,0.3216472144704312,0.001000000000000002
alpha,8.625331786461174,0.01200000000000002
beta,0.24928079335950315,0.01200000000000002
expVsPrag,0.29332719766534865,0.01200000000000002
alpha,8.625331786461174,0.0050000000000000105
beta,0.24928079335950315,0.0050000000000000105
expVsPrag,0.3057557404972613,0.0050000000000000105
alpha,8.265144769102335,0.008000000000000018
