parameter,value,MCMCprob
beta,0.1682957373559475,0.003999999999999998
expVsPrag,0.02384964586235583,0.003999999999999998
alpha,12.076133359223604,0.008999999999999992
beta,0.1682957373559475,0.008999999999999992
expVsPrag,0.06635282468050718,0.008999999999999992
alpha,12.076133359223604,0.008999999999999992
beta,0.1682957373559475,0.008999999999999992
expVsPrag,0.08491986989974976,0.008999999999999992
alpha,12.076133359223604,0.0009999999999999994
beta,0.1682957373559475,0.0009999999999999994
expVsPrag,0.29586549545638263,0.0009999999999999994
alpha,11.240843804553151,0.002999999999999999
beta,0.1682957373559475,0.002999999999999999
expVsPrag,0.29586549545638263,0.002999999999999999
alpha,11.240843804553151,0.0019999999999999987
beta,0.1682957373559475,0.0019999999999999987
expVsPrag,0.7204771100077778,0.0019999999999999987
alpha,11.240843804553151,0.0019999999999999987
beta,0.1682957373559475,0.0019999999999999987
expVsPrag,0.7649710024707019,0.0019999999999999987
alpha,11.240843804553151,0.011999999999999999
beta,0.1682957373559475,0.011999999999999999
expVsPrag,0.24273018026724458,0.011999999999999999
alpha,11.240843804553151,0.0009999999999999994
beta,0.1682957373559475,0.0009999999999999994
expVsPrag,0.39399919798597693,0.0009999999999999994
alpha,11.240843804553151,0.002999999999999999
beta,0.1682957373559475,0.002999999999999999
expVsPrag,0.25441734306514263,0.002999999999999999
alpha,11.240843804553151,0.005999999999999998
beta,0.1682957373559475,0.005999999999999998
expVsPrag,0.06376217561773956,0.005999999999999998
alpha,11.240843804553151,0.006999999999999997
beta,0.1682957373559475,0.006999999999999997
expVsPrag,0.43386576510965824,0.006999999999999997
alpha,11.240843804553151,0.0009999999999999994
beta,0.1682957373559475,0.0009999999999999994
expVsPrag,0.6010873566847295,0.0009999999999999994
alpha,11.240843804553151,0.010999999999999994
beta,0.1682957373559475,0.010999999999999994
expVsPrag,0.7437367280945182,0.010999999999999994
alpha,11.240843804553151,0.003999999999999998
beta,0.1682957373559475,0.003999999999999998
expVsPrag,0.6302266635466367,0.003999999999999998
alpha,11.240843804553151,0.0009999999999999994
beta,0.1682957373559475,0.0009999999999999994
expVsPrag,0.17498268955387175,0.0009999999999999994
alpha,11.240843804553151,0.0019999999999999987
beta,0.1682957373559475,0.0019999999999999987
expVsPrag,0.3748947028070688,0.0019999999999999987
alpha,11.240843804553151,0.002999999999999999
beta,0.1682957373559475,0.002999999999999999
expVsPrag,0.06777095631696284,0.002999999999999999
alpha,11.240843804553151,0.005999999999999998
beta,0.1682957373559475,0.005999999999999998
expVsPrag,0.09407095797359943,0.005999999999999998
alpha,11.240843804553151,0.00799999999999999
beta,0.1682957373559475,0.00799999999999999
expVsPrag,0.027730289148166776,0.00799999999999999
alpha,11.240843804553151,0.005999999999999998
beta,0.1682957373559475,0.005999999999999998
expVsPrag,0.35713939648121595,0.005999999999999998
alpha,11.240843804553151,0.0009999999999999994
beta,0.1682957373559475,0.0009999999999999994
expVsPrag,0.09126588539220393,0.0009999999999999994
alpha,11.240843804553151,0.00799999999999999
beta,0.1682957373559475,0.00799999999999999
expVsPrag,0.0515494323335588,0.00799999999999999
alpha,11.240843804553151,0.0049999999999999975
beta,0.24778705136850476,0.0049999999999999975
expVsPrag,0.0515494323335588,0.0049999999999999975
alpha,11.240843804553151,0.0009999999999999994
beta,0.22893560118973255,0.0009999999999999994
expVsPrag,0.0515494323335588,0.0009999999999999994
alpha,11.240843804553151,0.002999999999999999
beta,0.22893560118973255,0.002999999999999999
expVsPrag,0.48731227358803153,0.002999999999999999
alpha,11.240843804553151,0.003999999999999998
beta,0.22893560118973255,0.003999999999999998
expVsPrag,0.43340303050354123,0.003999999999999998
alpha,11.240843804553151,0.00799999999999999
beta,0.22893560118973255,0.00799999999999999
expVsPrag,0.3416662309318781,0.00799999999999999
alpha,11.240843804553151,0.002999999999999999
beta,0.15979679115116596,0.002999999999999999
expVsPrag,0.3416662309318781,0.002999999999999999
alpha,11.240843804553151,0.0009999999999999994
beta,0.15979679115116596,0.0009999999999999994
expVsPrag,0.18132884381338954,0.0009999999999999994
alpha,11.240843804553151,0.005999999999999998
beta,0.15979679115116596,0.005999999999999998
expVsPrag,0.4552068312186748,0.005999999999999998
alpha,11.240843804553151,0.0009999999999999994
beta,0.15979679115116596,0.0009999999999999994
expVsPrag,0.6446501726750284,0.0009999999999999994
alpha,12.196675152517855,0.0009999999999999994
beta,0.15979679115116596,0.0009999999999999994
expVsPrag,0.6446501726750284,0.0009999999999999994
alpha,12.196675152517855,0.003999999999999998
beta,0.15979679115116596,0.003999999999999998
expVsPrag,0.012296699918806553,0.003999999999999998
alpha,12.196675152517855,0.0009999999999999994
beta,0.15979679115116596,0.0009999999999999994
expVsPrag,0.6488849658053368,0.0009999999999999994
alpha,12.196675152517855,0.0019999999999999987
beta,0.15979679115116596,0.0019999999999999987
expVsPrag,0.6888741592410952,0.0019999999999999987
alpha,11.563377073034644,0.005999999999999998
beta,0.15979679115116596,0.005999999999999998
expVsPrag,0.6888741592410952,0.005999999999999998
alpha,11.563377073034644,0.003999999999999998
beta,0.15979679115116596,0.003999999999999998
expVsPrag,0.5893458893988281,0.003999999999999998
alpha,11.563377073034644,0.003999999999999998
beta,0.16793876281008124,0.003999999999999998
expVsPrag,0.5893458893988281,0.003999999999999998
alpha,11.563377073034644,0.0019999999999999987
beta,0.1171543039381504,0.0019999999999999987
expVsPrag,0.5893458893988281,0.0019999999999999987
alpha,11.563377073034644,0.005999999999999998
beta,0.1171543039381504,0.005999999999999998
expVsPrag,0.14607033808715641,0.005999999999999998
alpha,11.563377073034644,0.009999999999999995
beta,0.1171543039381504,0.009999999999999995
expVsPrag,0.41300217574462295,0.009999999999999995
alpha,11.563377073034644,0.002999999999999999
beta,0.1171543039381504,0.002999999999999999
expVsPrag,0.5081042048987001,0.002999999999999999
alpha,11.563377073034644,0.011999999999999999
beta,0.2241811838466674,0.011999999999999999
expVsPrag,0.5081042048987001,0.011999999999999999
alpha,11.563377073034644,0.0049999999999999975
beta,0.2241811838466674,0.0049999999999999975
expVsPrag,0.19679333665408194,0.0049999999999999975
alpha,11.563377073034644,0.002999999999999999
beta,0.2241811838466674,0.002999999999999999
expVsPrag,0.22235597693361342,0.002999999999999999
alpha,11.563377073034644,0.0009999999999999994
beta,0.2241811838466674,0.0009999999999999994
expVsPrag,0.32057489082217216,0.0009999999999999994
alpha,11.563377073034644,0.005999999999999998
beta,0.20108230086043477,0.005999999999999998
expVsPrag,0.32057489082217216,0.005999999999999998
alpha,11.563377073034644,0.010999999999999994
beta,0.20108230086043477,0.010999999999999994
expVsPrag,0.3202180729713291,0.010999999999999994
alpha,11.563377073034644,0.00799999999999999
beta,0.20108230086043477,0.00799999999999999
expVsPrag,0.17447960353456438,0.00799999999999999
alpha,11.563377073034644,0.00799999999999999
beta,0.20108230086043477,0.00799999999999999
expVsPrag,0.18419096642173827,0.00799999999999999
alpha,11.563377073034644,0.005999999999999998
beta,0.20108230086043477,0.005999999999999998
expVsPrag,0.23640264780260623,0.005999999999999998
alpha,11.199933853931725,0.0049999999999999975
beta,0.20108230086043477,0.0049999999999999975
expVsPrag,0.23640264780260623,0.0049999999999999975
alpha,11.199933853931725,0.011999999999999999
beta,0.20108230086043477,0.011999999999999999
expVsPrag,0.6127437083050609,0.011999999999999999
alpha,11.199933853931725,0.0009999999999999994
beta,0.20108230086043477,0.0009999999999999994
expVsPrag,0.04841776052489877,0.0009999999999999994
alpha,11.199933853931725,0.0009999999999999994
beta,0.20108230086043477,0.0009999999999999994
expVsPrag,0.6938110990449786,0.0009999999999999994
alpha,11.199933853931725,0.002999999999999999
beta,0.20108230086043477,0.002999999999999999
expVsPrag,0.7261776642408222,0.002999999999999999
alpha,11.199933853931725,0.002999999999999999
beta,0.20108230086043477,0.002999999999999999
expVsPrag,0.13085690210573375,0.002999999999999999
alpha,11.303467904217541,0.002999999999999999
beta,0.20108230086043477,0.002999999999999999
expVsPrag,0.13085690210573375,0.002999999999999999
alpha,11.303467904217541,0.002999999999999999
beta,0.20108230086043477,0.002999999999999999
expVsPrag,0.41651446418836713,0.002999999999999999
alpha,11.303467904217541,0.002999999999999999
beta,0.20108230086043477,0.002999999999999999
expVsPrag,0.16862316243350506,0.002999999999999999
alpha,11.303467904217541,0.0019999999999999987
beta,0.1937427578959614,0.0019999999999999987
expVsPrag,0.16862316243350506,0.0019999999999999987
alpha,11.303467904217541,0.010999999999999994
beta,0.1937427578959614,0.010999999999999994
expVsPrag,0.07885842933319509,0.010999999999999994
alpha,11.303467904217541,0.0019999999999999987
beta,0.1937427578959614,0.0019999999999999987
expVsPrag,0.5862708105705678,0.0019999999999999987
alpha,11.303467904217541,0.0009999999999999994
beta,0.1937427578959614,0.0009999999999999994
expVsPrag,0.7822769093327224,0.0009999999999999994
alpha,11.303467904217541,0.01599999999999998
beta,0.1937427578959614,0.01599999999999998
expVsPrag,0.5108821305911988,0.01599999999999998
alpha,11.303467904217541,0.012999999999999998
beta,0.1937427578959614,0.012999999999999998
expVsPrag,0.02654784661717713,0.012999999999999998
alpha,11.303467904217541,0.011999999999999999
beta,0.1937427578959614,0.011999999999999999
expVsPrag,0.4268830348737538,0.011999999999999999
alpha,11.303467904217541,0.003999999999999998
beta,0.1937427578959614,0.003999999999999998
expVsPrag,0.19710574974305928,0.003999999999999998
alpha,11.303467904217541,0.0009999999999999994
beta,0.1937427578959614,0.0009999999999999994
expVsPrag,0.5985015821643174,0.0009999999999999994
alpha,11.303467904217541,0.0049999999999999975
beta,0.1937427578959614,0.0049999999999999975
expVsPrag,0.6158579150214791,0.0049999999999999975
alpha,11.303467904217541,0.005999999999999998
beta,0.1937427578959614,0.005999999999999998
expVsPrag,0.14338268339633942,0.005999999999999998
alpha,11.303467904217541,0.0019999999999999987
beta,0.1937427578959614,0.0019999999999999987
expVsPrag,0.33325744955800474,0.0019999999999999987
alpha,11.303467904217541,0.011999999999999999
beta,0.1937427578959614,0.011999999999999999
expVsPrag,0.27966120978817344,0.011999999999999999
alpha,11.303467904217541,0.0009999999999999994
beta,0.1937427578959614,0.0009999999999999994
expVsPrag,0.4636309868656099,0.0009999999999999994
alpha,11.303467904217541,0.0049999999999999975
beta,0.1937427578959614,0.0049999999999999975
expVsPrag,0.5702838462311774,0.0049999999999999975
alpha,11.303467904217541,0.003999999999999998
beta,0.16941509884782135,0.003999999999999998
expVsPrag,0.5702838462311774,0.003999999999999998
alpha,11.303467904217541,0.0009999999999999994
beta,0.16941509884782135,0.0009999999999999994
expVsPrag,0.5335519989021122,0.0009999999999999994
alpha,11.303467904217541,0.0009999999999999994
beta,0.16941509884782135,0.0009999999999999994
expVsPrag,0.1708069327287376,0.0009999999999999994
alpha,11.303467904217541,0.002999999999999999
beta,0.1817999160848558,0.002999999999999999
expVsPrag,0.1708069327287376,0.002999999999999999
alpha,11.303467904217541,0.0019999999999999987
beta,0.1817999160848558,0.0019999999999999987
expVsPrag,0.4045085380785167,0.0019999999999999987
alpha,11.73771406058222,0.0049999999999999975
beta,0.1817999160848558,0.0049999999999999975
expVsPrag,0.4045085380785167,0.0049999999999999975
alpha,11.73771406058222,0.002999999999999999
beta,0.1953822684008628,0.002999999999999999
expVsPrag,0.4045085380785167,0.002999999999999999
alpha,11.73771406058222,0.0019999999999999987
beta,0.1953822684008628,0.0019999999999999987
expVsPrag,0.48670101375319064,0.0019999999999999987
alpha,11.73771406058222,0.0049999999999999975
beta,0.1869021854363382,0.0049999999999999975
expVsPrag,0.48670101375319064,0.0049999999999999975
alpha,11.73771406058222,0.010999999999999994
beta,0.1869021854363382,0.010999999999999994
expVsPrag,0.3704773560166359,0.010999999999999994
alpha,11.73771406058222,0.013999999999999981
beta,0.1869021854363382,0.013999999999999981
expVsPrag,0.3152129470836371,0.013999999999999981
alpha,11.73771406058222,0.0019999999999999987
beta,0.1869021854363382,0.0019999999999999987
expVsPrag,0.37896955967880785,0.0019999999999999987
alpha,11.73771406058222,0.0019999999999999987
beta,0.1869021854363382,0.0019999999999999987
expVsPrag,0.3341638008132577,0.0019999999999999987
alpha,11.73771406058222,0.012999999999999998
beta,0.1869021854363382,0.012999999999999998
expVsPrag,0.1165891990531236,0.012999999999999998
alpha,11.73771406058222,0.0049999999999999975
beta,0.1869021854363382,0.0049999999999999975
expVsPrag,0.585214339196682,0.0049999999999999975
alpha,11.73771406058222,0.003999999999999998
beta,0.1869021854363382,0.003999999999999998
expVsPrag,0.1487319367006421,0.003999999999999998
alpha,11.73771406058222,0.005999999999999998
beta,0.1869021854363382,0.005999999999999998
expVsPrag,0.14538190606981516,0.005999999999999998
alpha,11.73771406058222,0.00799999999999999
beta,0.1869021854363382,0.00799999999999999
expVsPrag,0.4732962124980986,0.00799999999999999
alpha,11.73771406058222,0.0019999999999999987
beta,0.1869021854363382,0.0019999999999999987
expVsPrag,0.21160737820900977,0.0019999999999999987
alpha,11.73771406058222,0.002999999999999999
beta,0.1869021854363382,0.002999999999999999
expVsPrag,0.17407963052392006,0.002999999999999999
alpha,11.356888245791197,0.0049999999999999975
beta,0.1869021854363382,0.0049999999999999975
expVsPrag,0.17407963052392006,0.0049999999999999975
alpha,11.356888245791197,0.014999999999999984
beta,0.1869021854363382,0.014999999999999984
expVsPrag,0.28015544754453003,0.014999999999999984
alpha,11.356888245791197,0.009999999999999995
beta,0.1869021854363382,0.009999999999999995
expVsPrag,0.16472221305593848,0.009999999999999995
alpha,11.356888245791197,0.0049999999999999975
beta,0.1869021854363382,0.0049999999999999975
expVsPrag,0.414757676422596,0.0049999999999999975
alpha,11.356888245791197,0.008999999999999992
beta,0.19286188506521285,0.008999999999999992
expVsPrag,0.414757676422596,0.008999999999999992
alpha,11.356888245791197,0.0009999999999999994
beta,0.19286188506521285,0.0009999999999999994
expVsPrag,0.6433690967969596,0.0009999999999999994
alpha,11.356888245791197,0.0019999999999999987
beta,0.19286188506521285,0.0019999999999999987
expVsPrag,0.2703080696519464,0.0019999999999999987
alpha,11.356888245791197,0.0019999999999999987
beta,0.19286188506521285,0.0019999999999999987
expVsPrag,0.029485126957297325,0.0019999999999999987
alpha,11.356888245791197,0.0019999999999999987
beta,0.10703112441115081,0.0019999999999999987
expVsPrag,0.029485126957297325,0.0019999999999999987
alpha,11.356888245791197,0.0009999999999999994
beta,0.10703112441115081,0.0009999999999999994
expVsPrag,0.6614667982794344,0.0009999999999999994
alpha,11.356888245791197,0.00799999999999999
beta,0.10703112441115081,0.00799999999999999
expVsPrag,0.6591175668872893,0.00799999999999999
alpha,11.336308368481696,0.0009999999999999994
beta,0.10703112441115081,0.0009999999999999994
expVsPrag,0.6591175668872893,0.0009999999999999994
alpha,11.336308368481696,0.008999999999999992
beta,0.25935724121518433,0.008999999999999992
expVsPrag,0.6591175668872893,0.008999999999999992
alpha,11.336308368481696,0.0019999999999999987
beta,0.25935724121518433,0.0019999999999999987
expVsPrag,0.5324956737458706,0.0019999999999999987
alpha,11.336308368481696,0.009999999999999995
beta,0.25935724121518433,0.009999999999999995
expVsPrag,0.5156273327302188,0.009999999999999995
alpha,11.336308368481696,0.0019999999999999987
beta,0.25935724121518433,0.0019999999999999987
expVsPrag,0.5881228798534721,0.0019999999999999987
alpha,11.336308368481696,0.0019999999999999987
beta,0.25935724121518433,0.0019999999999999987
expVsPrag,0.4138121544383466,0.0019999999999999987
alpha,11.336308368481696,0.0019999999999999987
beta,0.25935724121518433,0.0019999999999999987
expVsPrag,0.21558346273377538,0.0019999999999999987
alpha,11.336308368481696,0.0019999999999999987
beta,0.25935724121518433,0.0019999999999999987
expVsPrag,0.8837349398527294,0.0019999999999999987
alpha,11.336308368481696,0.002999999999999999
beta,0.25935724121518433,0.002999999999999999
expVsPrag,0.8680812451057136,0.002999999999999999
alpha,11.336308368481696,0.0049999999999999975
beta,0.25935724121518433,0.0049999999999999975
expVsPrag,0.6737741767428815,0.0049999999999999975
alpha,11.336308368481696,0.006999999999999997
beta,0.25935724121518433,0.006999999999999997
expVsPrag,0.004091908922418952,0.006999999999999997
alpha,11.336308368481696,0.01699999999999999
beta,0.25935724121518433,0.01699999999999999
expVsPrag,0.6595831434242427,0.01699999999999999
alpha,11.336308368481696,0.003999999999999998
beta,0.25935724121518433,0.003999999999999998
expVsPrag,0.758239759830758,0.003999999999999998
alpha,11.336308368481696,0.0019999999999999987
beta,0.25935724121518433,0.0019999999999999987
expVsPrag,0.3813631453085691,0.0019999999999999987
alpha,11.336308368481696,0.003999999999999998
beta,0.25935724121518433,0.003999999999999998
expVsPrag,0.07984322868287563,0.003999999999999998
alpha,11.336308368481696,0.0009999999999999994
beta,0.25935724121518433,0.0009999999999999994
expVsPrag,0.03891525696963072,0.0009999999999999994
alpha,11.336308368481696,0.003999999999999998
beta,0.12423316738568246,0.003999999999999998
expVsPrag,0.03891525696963072,0.003999999999999998
alpha,11.336308368481696,0.012999999999999998
beta,0.12423316738568246,0.012999999999999998
expVsPrag,0.22476862813346088,0.012999999999999998
alpha,11.336308368481696,0.0009999999999999994
beta,0.12423316738568246,0.0009999999999999994
expVsPrag,0.2272774667944759,0.0009999999999999994
