iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	cardAskedAbout	sender	timeFromRoundStart	eventType
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809158935	0	catch	QH	5H	helper	QH	bot	5000	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809180004	1	baseline	3D,3S	QD,2S	helper	3D	bot	5000	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809190476	1	baseline	3D,3S	QD,2S	helper	3S	bot	5000	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809205683	2	overlap	6D,10C	8C,10C	helper	6D	bot	5000	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809240194	3	catch	8C	8S	helper	8C	human	12172	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809257816	4	overlap	8H,3H	7D,3H	helper	3H	human	10894	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809267679	4	overlap	8H,3H	7D,3H	helper	8H	human	20759	chatMessage
single_player_sample	4667-b002013d-7492-46d8-a850-8fab19395e13	1546809283895	5	baseline	AS,6H	KC,3C	helper	6H	human	9489	chatMessage
