iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	cardAskedAbout	sender	timeFromRoundStart	eventType
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804246913	0	catch	10D	AD	seeker	10D	human	14058	chatMessage
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804262829	1	overlap	3C,2H	7S,2H	seeker	3C	human	9117	chatMessage
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804278463	2	baseline	JD,7C	8S,9H	seeker	JD	human	8811	chatMessage
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804290289	3	overlap	AH,KH	KC,KH	seeker	AH	bot	5000	chatMessage
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804311622	4	catch	4H	7H	seeker	4H	bot	5000	chatMessage
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804326327	5	baseline	5D,QS	QC,4H	seeker	5D	bot	5000	chatMessage
