iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
testing	6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b	1545533787666	10	6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b	2	yes	yes	loved	yes		The strategy was communication between the player and the partner,	helper	236052	exitSurvey
testing	6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b	1545533807286	10	6584-ed23f228-cf85-41ac-84ba-1a63b5d2e15b	0	no	yes	okay	yes	Thank you for the survey 	Well I went along with what was needed to reveal or seek the cards, 	seeker	265098	exitSurvey
