iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	3127-34ebbc7f-b293-4bf3-8a08-0f560874be62	1546221346517	10	3127-34ebbc7f-b293-4bf3-8a08-0f560874be62	2	yes	yes	okay	yes		It was great, though i mixed my cards up, an error on my part, like that my partner could help,	seeker	470231	exitSurvey
