iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	text	timeFromRoundStart	eventType
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231082425	0	catch	10C	AS	Where is the TEN OF CLUBS?	2295	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231105930	1	catch	QH	3D	Where is the queen of hearts?	6022	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231133057	2	overlap	KC,AD	2H,AD	Where is the ace of diamonds?	8153	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231150087	2	overlap	KC,AD	2H,AD	Where is the two of hearts?	3613	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231164352	2	overlap	KC,AD	2H,AD	Where is the king of clubs?	4622	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231185289	3	baseline	9C,KS	5S,JD	Where is the King of diamonds?	4535	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231206896	3	baseline	9C,KS	5S,JD	Where is the Nine of clubs?	3582	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231230946	4	baseline	KD,6C	JS,10S	Where is the ten of spades?	2690	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231241939	4	baseline	KD,6C	JS,10S	Where is the king of diamonds?	2167	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231258523	4	baseline	KD,6C	JS,10S	Where is the jack of spades?	3496	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231277736	5	overlap	7S,10D	3H,10D	Where is the ten of diamonds?	2791	chatMessage
full_sample	9954-26cf7ff6-3a60-4b8b-8ad8-b161a9e2df42	1546231296951	5	overlap	7S,10D	3H,10D	Where is the seven of spades?	3560	chatMessage
