iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803385687	0	catch	JD	9D	seeker	bot	2500	9D	1	[{"name":"KD","gridX":2,"gridY":1},{"name":"JD","gridX":2,"gridY":4},{"name":"6H","gridX":1,"gridY":1},{"name":"10S","gridX":4,"gridY":1},{"name":"KC","gridX":4,"gridY":4},{"name":"JS","gridX":3,"gridY":1},{"name":"9D","gridX":3,"gridY":4},{"name":"3D","gridX":1,"gridY":4}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803400816	0	catch	JD	9D	seeker	bot	2500	JD	1	[{"name":"KD","gridX":2,"gridY":1},{"name":"JD","gridX":2,"gridY":4},{"name":"6H","gridX":1,"gridY":1},{"name":"10S","gridX":4,"gridY":1},{"name":"KC","gridX":4,"gridY":4},{"name":"JS","gridX":3,"gridY":1},{"name":"9D","gridX":3,"gridY":4},{"name":"3D","gridX":1,"gridY":4}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803416965	1	overlap	5D,2H	5H,2H	seeker	bot	2500	2H	1	[{"name":"10H","gridX":4,"gridY":3},{"name":"5H","gridX":2,"gridY":4},{"name":"6D","gridX":4,"gridY":2},{"name":"10D","gridX":1,"gridY":4},{"name":"5D","gridX":4,"gridY":4},{"name":"KC","gridX":1,"gridY":1},{"name":"2H","gridX":2,"gridY":3},{"name":"8S","gridX":2,"gridY":2}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803425488	1	overlap	5D,2H	5H,2H	seeker	bot	2500	5D,2H	2	[{"name":"10H","gridX":4,"gridY":3},{"name":"5H","gridX":2,"gridY":4},{"name":"6D","gridX":4,"gridY":2},{"name":"10D","gridX":1,"gridY":4},{"name":"5D","gridX":4,"gridY":4},{"name":"KC","gridX":1,"gridY":1},{"name":"2H","gridX":2,"gridY":3},{"name":"8S","gridX":2,"gridY":2}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803439821	2	baseline	KD,4S	6D,2C	seeker	bot	2500	KD,4S	2	[{"name":"2D","gridX":4,"gridY":3},{"name":"4S","gridX":4,"gridY":1},{"name":"6D","gridX":1,"gridY":3},{"name":"KD","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"2C","gridX":2,"gridY":2}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803454607	3	catch	JH	9H	seeker	human	5254	JH	1	[{"name":"8H","gridX":2,"gridY":4},{"name":"9H","gridX":4,"gridY":3},{"name":"JH","gridX":3,"gridY":1},{"name":"AC","gridX":1,"gridY":4},{"name":"5S","gridX":1,"gridY":3},{"name":"5C","gridX":3,"gridY":2},{"name":"QH","gridX":2,"gridY":1}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803471681	4	overlap	6H,KD	6D,KD	seeker	human	7626	6H,KD	2	[{"name":"6H","gridX":1,"gridY":1},{"name":"2C","gridX":1,"gridY":3},{"name":"AS","gridX":4,"gridY":3},{"name":"5S","gridX":2,"gridY":2},{"name":"KD","gridX":2,"gridY":4},{"name":"2S","gridX":1,"gridY":2},{"name":"9H","gridX":3,"gridY":2},{"name":"6D","gridX":3,"gridY":1}]	reveal
single_player_sample	0859-45e30b41-0a99-408c-936a-7226c43fce86	1546803487645	5	baseline	AC,3D	QH,3S	seeker	human	6589	AC,3D	2	[{"name":"3D","gridX":1,"gridY":2},{"name":"3H","gridX":2,"gridY":4},{"name":"8H","gridX":2,"gridY":2},{"name":"3S","gridX":3,"gridY":1},{"name":"2H","gridX":2,"gridY":3},{"name":"AC","gridX":1,"gridY":4},{"name":"AH","gridX":1,"gridY":1},{"name":"QH","gridX":1,"gridY":3}]	reveal
