iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
single_player_sample	6047-0ff3f21a-e760-42bc-ab67-ff58562a1a75	1546805283045	0	baseline	7C,9C	3H,9S	helper	human	13601	7C,9C	2	[{"name":"7S","gridX":4,"gridY":3},{"name":"AC","gridX":1,"gridY":4},{"name":"3H","gridX":3,"gridY":4},{"name":"9S","gridX":2,"gridY":2},{"name":"9C","gridX":2,"gridY":3},{"name":"AD","gridX":2,"gridY":4},{"name":"7C","gridX":1,"gridY":2},{"name":"4H","gridX":4,"gridY":1}]	reveal
single_player_sample	6047-0ff3f21a-e760-42bc-ab67-ff58562a1a75	1546805311185	1	catch	8H	AS	helper	human	18862	8H,9D	2	[{"name":"8D","gridX":2,"gridY":3},{"name":"AS","gridX":4,"gridY":4},{"name":"QC","gridX":4,"gridY":2},{"name":"8H","gridX":1,"gridY":1},{"name":"JD","gridX":4,"gridY":1},{"name":"9D","gridX":2,"gridY":2},{"name":"QS","gridX":1,"gridY":4},{"name":"7D","gridX":1,"gridY":3}]	reveal
single_player_sample	6047-0ff3f21a-e760-42bc-ab67-ff58562a1a75	1546805329772	2	overlap	10D,6S	JC,6S	helper	human	8341	10D,6S	2	[{"name":"6S","gridX":2,"gridY":1},{"name":"AS","gridX":1,"gridY":4},{"name":"QS","gridX":1,"gridY":2},{"name":"JC","gridX":3,"gridY":2},{"name":"6D","gridX":1,"gridY":3},{"name":"10D","gridX":4,"gridY":4}]	reveal
single_player_sample	6047-0ff3f21a-e760-42bc-ab67-ff58562a1a75	1546805350789	3	overlap	8H,KC	7H,KC	helper	bot	2500	8H,KC	2	[{"name":"7H","gridX":1,"gridY":3},{"name":"7S","gridX":2,"gridY":1},{"name":"4C","gridX":1,"gridY":4},{"name":"3D","gridX":3,"gridY":3},{"name":"4S","gridX":1,"gridY":2},{"name":"8H","gridX":3,"gridY":4},{"name":"KC","gridX":4,"gridY":3}]	reveal
single_player_sample	6047-0ff3f21a-e760-42bc-ab67-ff58562a1a75	1546805366805	4	catch	2C	4D	helper	bot	2500	2C	1	[{"name":"6H","gridX":3,"gridY":2},{"name":"JS","gridX":4,"gridY":1},{"name":"4D","gridX":1,"gridY":2},{"name":"AS","gridX":2,"gridY":3},{"name":"2C","gridX":1,"gridY":4},{"name":"10D","gridX":2,"gridY":1}]	reveal
single_player_sample	6047-0ff3f21a-e760-42bc-ab67-ff58562a1a75	1546805384337	5	baseline	6D,9S	3D,5D	helper	bot	2500	6D,9S	2	[{"name":"9S","gridX":2,"gridY":3},{"name":"QS","gridX":3,"gridY":2},{"name":"5D","gridX":1,"gridY":3},{"name":"3D","gridX":4,"gridY":3},{"name":"6D","gridX":1,"gridY":2}]	reveal
