iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221058590	0	baseline	JC,QH	4S,4H	JC	1	[{"name":"4H","gridX":1,"gridY":3},{"name":"JC","gridX":3,"gridY":4},{"name":"5S","gridX":2,"gridY":3},{"name":"QH","gridX":4,"gridY":3},{"name":"4S","gridX":2,"gridY":4},{"name":"10C","gridX":3,"gridY":3},{"name":"QS","gridX":3,"gridY":1},{"name":"5H","gridX":4,"gridY":1}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221080579	0	baseline	JC,QH	4S,4H	QH	1	[{"name":"4H","gridX":1,"gridY":3},{"name":"JC","gridX":3,"gridY":4},{"name":"5S","gridX":2,"gridY":3},{"name":"QH","gridX":4,"gridY":3},{"name":"4S","gridX":2,"gridY":4},{"name":"10C","gridX":3,"gridY":3},{"name":"QS","gridX":3,"gridY":1},{"name":"5H","gridX":4,"gridY":1}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221101741	1	baseline	JC,7H	QC,10S	7H	1	[{"name":"QC","gridX":2,"gridY":1},{"name":"7H","gridX":3,"gridY":1},{"name":"KH","gridX":3,"gridY":4},{"name":"10S","gridX":3,"gridY":3},{"name":"JC","gridX":1,"gridY":4},{"name":"5S","gridX":4,"gridY":1},{"name":"10D","gridX":3,"gridY":2}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221129554	1	baseline	JC,7H	QC,10S	JC	1	[{"name":"QC","gridX":2,"gridY":1},{"name":"7H","gridX":3,"gridY":1},{"name":"KH","gridX":3,"gridY":4},{"name":"10S","gridX":3,"gridY":3},{"name":"JC","gridX":1,"gridY":4},{"name":"5S","gridX":4,"gridY":1},{"name":"10D","gridX":3,"gridY":2}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221171559	2	overlap	10S,KD	3C,KD	3S,KD	2	[{"name":"10S","gridX":1,"gridY":4},{"name":"3S","gridX":2,"gridY":3},{"name":"3C","gridX":1,"gridY":1},{"name":"KD","gridX":1,"gridY":3},{"name":"2H","gridX":3,"gridY":1}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221196957	2	overlap	10S,KD	3C,KD	10S	1	[{"name":"10S","gridX":1,"gridY":4},{"name":"3S","gridX":2,"gridY":3},{"name":"3C","gridX":1,"gridY":1},{"name":"KD","gridX":1,"gridY":3},{"name":"2H","gridX":3,"gridY":1}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221229481	3	overlap	2C,AC	9D,AC	AC,2C	2	[{"name":"AC","gridX":1,"gridY":2},{"name":"JC","gridX":3,"gridY":3},{"name":"QS","gridX":4,"gridY":2},{"name":"8C","gridX":2,"gridY":2},{"name":"2S","gridX":4,"gridY":1},{"name":"JS","gridX":3,"gridY":1},{"name":"9D","gridX":1,"gridY":3},{"name":"2C","gridX":2,"gridY":4}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221257237	4	catch	KS	2H	KS,2H	2	[{"name":"2H","gridX":3,"gridY":4},{"name":"9C","gridX":1,"gridY":2},{"name":"5D","gridX":2,"gridY":3},{"name":"KS","gridX":2,"gridY":4},{"name":"6H","gridX":2,"gridY":1}]	reveal
full_sample	3377-a5e642f8-c188-4460-839c-40af1504b1f2	1546221280695	5	catch	8D	JS	JC,8D	2	[{"name":"QD","gridX":2,"gridY":1},{"name":"JC","gridX":1,"gridY":2},{"name":"6D","gridX":3,"gridY":3},{"name":"4S","gridX":4,"gridY":1},{"name":"JS","gridX":2,"gridY":2},{"name":"8D","gridX":2,"gridY":4}]	reveal
