iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806714283	0	catch	6S	QD	seeker	bot	2500	6S	1	[{"name":"AD","gridX":3,"gridY":3},{"name":"KC","gridX":2,"gridY":4},{"name":"2S","gridX":4,"gridY":1},{"name":"6S","gridX":2,"gridY":3},{"name":"QD","gridX":2,"gridY":1}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806729523	1	baseline	10D,AS	10H,3C	seeker	bot	2500	10D,AS	2	[{"name":"AS","gridX":2,"gridY":3},{"name":"10H","gridX":3,"gridY":1},{"name":"4H","gridX":3,"gridY":2},{"name":"4S","gridX":4,"gridY":3},{"name":"10D","gridX":2,"gridY":4},{"name":"3C","gridX":3,"gridY":3}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806747959	2	overlap	AS,5C	6S,5C	seeker	bot	2500	AS,5C	2	[{"name":"6S","gridX":3,"gridY":3},{"name":"9D","gridX":1,"gridY":4},{"name":"5C","gridX":4,"gridY":4},{"name":"AD","gridX":3,"gridY":4},{"name":"AS","gridX":2,"gridY":3}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806766495	3	baseline	5S,9H	QD,3D	seeker	human	9237	5S	1	[{"name":"3D","gridX":4,"gridY":2},{"name":"QD","gridX":4,"gridY":3},{"name":"7D","gridX":4,"gridY":1},{"name":"5D","gridX":1,"gridY":2},{"name":"9H","gridX":1,"gridY":1},{"name":"9C","gridX":2,"gridY":2},{"name":"5S","gridX":2,"gridY":1}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806776695	3	baseline	5S,9H	QD,3D	seeker	human	5012	9H	1	[{"name":"3D","gridX":4,"gridY":2},{"name":"QD","gridX":4,"gridY":3},{"name":"7D","gridX":4,"gridY":1},{"name":"5D","gridX":1,"gridY":2},{"name":"9H","gridX":1,"gridY":1},{"name":"9C","gridX":2,"gridY":2},{"name":"5S","gridX":2,"gridY":1}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806789756	4	catch	8C	10C	seeker	human	3800	8C	1	[{"name":"QH","gridX":3,"gridY":2},{"name":"KC","gridX":4,"gridY":4},{"name":"10C","gridX":4,"gridY":3},{"name":"4C","gridX":4,"gridY":2},{"name":"QS","gridX":3,"gridY":4},{"name":"8C","gridX":1,"gridY":1}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806804153	5	overlap	4D,8S	6H,8S	seeker	human	5132	4D	1	[{"name":"KD","gridX":2,"gridY":1},{"name":"AC","gridX":2,"gridY":3},{"name":"8S","gridX":2,"gridY":2},{"name":"2C","gridX":4,"gridY":4},{"name":"7S","gridX":4,"gridY":1},{"name":"4D","gridX":3,"gridY":3},{"name":"10H","gridX":3,"gridY":1},{"name":"6H","gridX":4,"gridY":2}]	reveal
single_player_sample	3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791	1546806812443	5	overlap	4D,8S	6H,8S	seeker	human	3126	8S	1	[{"name":"KD","gridX":2,"gridY":1},{"name":"AC","gridX":2,"gridY":3},{"name":"8S","gridX":2,"gridY":2},{"name":"2C","gridX":4,"gridY":4},{"name":"7S","gridX":4,"gridY":1},{"name":"4D","gridX":3,"gridY":3},{"name":"10H","gridX":3,"gridY":1},{"name":"6H","gridX":4,"gridY":2}]	reveal
