gameid, time, goal, objectSet, word, online
9671-7,1427594893181,siamese cat,1, pet ,on
9671-7,1427594895697,siamese cat,1, pet ,on
9671-7,1427594903687,siamese cat,1, pet ,on
9671-7,1427594907111,siamese cat,1, dog ,on
9671-7,1427594909040,siamese cat,1, pet ,on
