iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
,{"name":"3C","gridX":4,"gridY":4},{"name":"2D","gridX":3,"gridY":3},{"name":"AC","gridX":1,"gridY":2},{"name":"7C","gridX":1,"gridY":3},{"name":"4C","gridX":3,"gridY":1},{"name":"7H","gridX":2,"gridY":1}]	reveal
single_player_sample	2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12	1546805915191	1	baseline	6S,7S	10C,8H	seeker	bot	2500	6S,7S	2	[{"name":"3D","gridX":2,"gridY":2},{"name":"7S","gridX":3,"gridY":2},{"name":"5H","gridX":1,"gridY":3},{"name":"KC","gridX":4,"gridY":4},{"name":"10C","gridX":3,"gridY":3},{"name":"8H","gridX":1,"gridY":1},{"name":"6S","gridX":2,"gridY":1},{"name":"4C","gridX":1,"gridY":2}]	reveal
single_player_sample	2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12	1546805933819	2	catch	4S	4C	seeker	bot	2500	4S	1	[{"name":"4S","gridX":3,"gridY":3},{"name":"QS","gridX":3,"gridY":4},{"name":"4C","gridX":2,"gridY":3},{"name":"7C","gridX":2,"gridY":2},{"name":"5S","gridX":1,"gridY":4},{"name":"QH","gridX":4,"gridY":3}]	reveal
single_player_sample	2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12	1546805947241	3	catch	10D	8H	seeker	human	4048	10D	1	[{"name":"5C","gridX":4,"gridY":3},{"name":"8H","gridX":2,"gridY":2},{"name":"9H","gridX":2,"gridY":4},{"name":"10D","gridX":1,"gridY":3},{"name":"QS","gridX":4,"gridY":4}]	reveal
single_player_sample	2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12	1546805961452	4	overlap	AH,4H	3S,4H	seeker	human	4883	AH,4H	2	[{"name":"JS","gridX":3,"gridY":1},{"name":"7H","gridX":3,"gridY":3},{"name":"AH","gridX":1,"gridY":3},{"name":"4H","gridX":4,"gridY":3},{"name":"2S","gridX":2,"gridY":1},{"name":"9S","gridX":1,"gridY":2},{"name":"4S","gridX":1,"gridY":4},{"name":"3S","gridX":2,"gridY":4}]	reveal
single_player_sample	2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12	1546805975234	5	baseline	3C,7D	9C,9D	seeker	human	4497	3C,7D	2	[{"name":"3C","gridX":1,"gridY":4},{"name":"7D","gridX":3,"gridY":3},{"name":"9D","gridX":4,"gridY":4},{"name":"9C","gridX":2,"gridY":1},{"name":"2C","gridX":1,"gridY":3}]	reveal
