iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	timeFromMessage	revealedObjs	numRevealed	fullContext	eventType
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546806954261	0	catch	2C	3H	seeker	bot	2500	2C	1	[{"name":"JD","gridX":4,"gridY":1},{"name":"3H","gridX":4,"gridY":2},{"name":"2C","gridX":3,"gridY":1},{"name":"10C","gridX":1,"gridY":1},{"name":"4H","gridX":2,"gridY":4}]	reveal
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546806971361	1	overlap	4H,9D	2S,9D	seeker	bot	2500	4H,9D	2	[{"name":"3D","gridX":3,"gridY":4},{"name":"4H","gridX":4,"gridY":2},{"name":"2C","gridX":3,"gridY":1},{"name":"9D","gridX":2,"gridY":3},{"name":"JC","gridX":2,"gridY":2},{"name":"AC","gridX":4,"gridY":1},{"name":"5S","gridX":1,"gridY":4},{"name":"2S","gridX":3,"gridY":2}]	reveal
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546806990671	2	baseline	2D,5S	8H,JC	seeker	bot	2500	2D,5S	2	[{"name":"8C","gridX":4,"gridY":3},{"name":"6H","gridX":1,"gridY":2},{"name":"AD","gridX":3,"gridY":4},{"name":"JC","gridX":4,"gridY":1},{"name":"2D","gridX":2,"gridY":2},{"name":"QD","gridX":2,"gridY":4},{"name":"5S","gridX":1,"gridY":4},{"name":"8H","gridX":2,"gridY":1}]	reveal
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546807017643	3	catch	2C	2D	seeker	human	16968	2C,8H	2	[{"name":"8H","gridX":1,"gridY":3},{"name":"2C","gridX":4,"gridY":2},{"name":"2D","gridX":2,"gridY":3},{"name":"2S","gridX":2,"gridY":2},{"name":"10H","gridX":1,"gridY":2},{"name":"8C","gridX":1,"gridY":1}]	reveal
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546807035481	4	overlap	2D,4H	9H,4H	seeker	human	7854	2D,4H	2	[{"name":"2H","gridX":1,"gridY":3},{"name":"7H","gridX":1,"gridY":1},{"name":"4H","gridX":2,"gridY":3},{"name":"2D","gridX":1,"gridY":4},{"name":"9H","gridX":2,"gridY":1},{"name":"4D","gridX":2,"gridY":4},{"name":"8S","gridX":1,"gridY":2}]	reveal
single_player_sample	6508-822d26b6-669d-4e08-9311-915b65b7618a	1546807052753	5	baseline	8S,5C	10H,5H	seeker	human	7635	8S,5C	2	[{"name":"10H","gridX":3,"gridY":3},{"name":"8S","gridX":2,"gridY":2},{"name":"KH","gridX":3,"gridY":2},{"name":"5C","gridX":1,"gridY":2},{"name":"QS","gridX":4,"gridY":2},{"name":"5H","gridX":3,"gridY":1},{"name":"2C","gridX":1,"gridY":3},{"name":"JC","gridX":2,"gridY":3}]	reveal
