iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	firstRole	sender	revealedObjs	numRevealed	fullContext	eventType
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718390781	0	baseline	7S,6D	KC,6H	seeker	bot	7S,6D	2	[{"name":"KC","gridX":4,"gridY":4},{"name":"3S","gridX":1,"gridY":2},{"name":"KS","gridX":3,"gridY":1},{"name":"3C","gridX":1,"gridY":1},{"name":"6D","gridX":2,"gridY":1},{"name":"7S","gridX":2,"gridY":4},{"name":"6H","gridX":3,"gridY":2},{"name":"3D","gridX":2,"gridY":2}]	reveal
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718410045	1	catch	7D	5S	seeker	bot	7D	1	[{"name":"2S","gridX":2,"gridY":4},{"name":"8S","gridX":1,"gridY":4},{"name":"6S","gridX":4,"gridY":4},{"name":"KH","gridX":2,"gridY":3},{"name":"5S","gridX":2,"gridY":2},{"name":"10H","gridX":3,"gridY":1},{"name":"KS","gridX":1,"gridY":1},{"name":"7D","gridX":1,"gridY":2}]	reveal
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718425954	2	overlap	QH,3H	AD,3H	seeker	bot	QH,3H	2	[{"name":"AD","gridX":4,"gridY":2},{"name":"6D","gridX":2,"gridY":4},{"name":"QH","gridX":3,"gridY":2},{"name":"3H","gridX":1,"gridY":2},{"name":"5S","gridX":3,"gridY":1},{"name":"AH","gridX":3,"gridY":4},{"name":"6S","gridX":2,"gridY":1},{"name":"6H","gridX":2,"gridY":2}]	reveal
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718463711	3	catch	4H	3C	seeker	human	4H,6S	2	[{"name":"3C","gridX":3,"gridY":2},{"name":"6S","gridX":1,"gridY":2},{"name":"AS","gridX":3,"gridY":3},{"name":"4D","gridX":1,"gridY":4},{"name":"4H","gridX":4,"gridY":3}]	reveal
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718481490	4	baseline	7C,6S	AH,10H	seeker	human	7C,6S	2	[{"name":"10H","gridX":4,"gridY":1},{"name":"AH","gridX":3,"gridY":1},{"name":"6S","gridX":4,"gridY":2},{"name":"5H","gridX":4,"gridY":3},{"name":"3S","gridX":3,"gridY":3},{"name":"7C","gridX":1,"gridY":2},{"name":"2S","gridX":1,"gridY":3}]	reveal
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718494857	5	overlap	8C,AC	5C,AC	seeker	human	8C,AC	2	[{"name":"AC","gridX":3,"gridY":2},{"name":"KD","gridX":4,"gridY":3},{"name":"8C","gridX":2,"gridY":1},{"name":"5D","gridX":4,"gridY":1},{"name":"5C","gridX":3,"gridY":3}]	reveal
