iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546220964555	0	catch	KD	2H	KD,2H	2	[{"name":"2H","gridX":4,"gridY":1},{"name":"4D","gridX":4,"gridY":3},{"name":"9C","gridX":1,"gridY":3},{"name":"KD","gridX":3,"gridY":2},{"name":"JC","gridX":4,"gridY":2},{"name":"5D","gridX":1,"gridY":4},{"name":"3D","gridX":2,"gridY":1}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546220996819	1	catch	AC	7C	AC	1	[{"name":"3S","gridX":2,"gridY":4},{"name":"7C","gridX":3,"gridY":3},{"name":"4S","gridX":2,"gridY":3},{"name":"8C","gridX":1,"gridY":3},{"name":"AS","gridX":4,"gridY":1},{"name":"AC","gridX":2,"gridY":2}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221023033	2	baseline	8D,3C	6S,4S	8D	1	[{"name":"2C","gridX":3,"gridY":4},{"name":"6S","gridX":2,"gridY":1},{"name":"AH","gridX":4,"gridY":3},{"name":"3C","gridX":4,"gridY":4},{"name":"3H","gridX":3,"gridY":2},{"name":"8D","gridX":2,"gridY":2},{"name":"QS","gridX":4,"gridY":2},{"name":"4S","gridX":3,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221052903	2	baseline	8D,3C	6S,4S	4S	1	[{"name":"2C","gridX":3,"gridY":4},{"name":"6S","gridX":2,"gridY":1},{"name":"AH","gridX":4,"gridY":3},{"name":"3C","gridX":4,"gridY":4},{"name":"3H","gridX":3,"gridY":2},{"name":"8D","gridX":2,"gridY":2},{"name":"QS","gridX":4,"gridY":2},{"name":"4S","gridX":3,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221081565	2	baseline	8D,3C	6S,4S	6S	1	[{"name":"2C","gridX":3,"gridY":4},{"name":"6S","gridX":2,"gridY":1},{"name":"AH","gridX":4,"gridY":3},{"name":"3C","gridX":4,"gridY":4},{"name":"3H","gridX":3,"gridY":2},{"name":"8D","gridX":2,"gridY":2},{"name":"QS","gridX":4,"gridY":2},{"name":"4S","gridX":3,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221107160	2	baseline	8D,3C	6S,4S	3C	1	[{"name":"2C","gridX":3,"gridY":4},{"name":"6S","gridX":2,"gridY":1},{"name":"AH","gridX":4,"gridY":3},{"name":"3C","gridX":4,"gridY":4},{"name":"3H","gridX":3,"gridY":2},{"name":"8D","gridX":2,"gridY":2},{"name":"QS","gridX":4,"gridY":2},{"name":"4S","gridX":3,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221135105	3	baseline	KD,2C	10H,7D	KD	1	[{"name":"KD","gridX":3,"gridY":4},{"name":"JD","gridX":4,"gridY":3},{"name":"2C","gridX":3,"gridY":2},{"name":"QS","gridX":4,"gridY":1},{"name":"AC","gridX":3,"gridY":1},{"name":"10H","gridX":2,"gridY":4},{"name":"7D","gridX":2,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221155742	3	baseline	KD,2C	10H,7D	2C	1	[{"name":"KD","gridX":3,"gridY":4},{"name":"JD","gridX":4,"gridY":3},{"name":"2C","gridX":3,"gridY":2},{"name":"QS","gridX":4,"gridY":1},{"name":"AC","gridX":3,"gridY":1},{"name":"10H","gridX":2,"gridY":4},{"name":"7D","gridX":2,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221187496	4	overlap	2S,QH	9H,QH	QH	1	[{"name":"9H","gridX":1,"gridY":2},{"name":"7H","gridX":4,"gridY":1},{"name":"4H","gridX":2,"gridY":1},{"name":"QH","gridX":1,"gridY":4},{"name":"2S","gridX":2,"gridY":2},{"name":"10D","gridX":3,"gridY":1},{"name":"8D","gridX":3,"gridY":4},{"name":"6S","gridX":4,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221202955	4	overlap	2S,QH	9H,QH	2S	1	[{"name":"9H","gridX":1,"gridY":2},{"name":"7H","gridX":4,"gridY":1},{"name":"4H","gridX":2,"gridY":1},{"name":"QH","gridX":1,"gridY":4},{"name":"2S","gridX":2,"gridY":2},{"name":"10D","gridX":3,"gridY":1},{"name":"8D","gridX":3,"gridY":4},{"name":"6S","gridX":4,"gridY":3}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221222685	5	overlap	5H,JH	KC,JH	JH	1	[{"name":"6C","gridX":3,"gridY":1},{"name":"4C","gridX":4,"gridY":2},{"name":"JH","gridX":1,"gridY":1},{"name":"3S","gridX":3,"gridY":3},{"name":"QC","gridX":1,"gridY":4},{"name":"KC","gridX":4,"gridY":3},{"name":"5H","gridX":3,"gridY":4},{"name":"3C","gridX":2,"gridY":4}]	reveal
full_sample	9761-e7c015ac-ea93-4623-b43f-87756d815ae0	1546221237692	5	overlap	5H,JH	KC,JH	5H	1	[{"name":"6C","gridX":3,"gridY":1},{"name":"4C","gridX":4,"gridY":2},{"name":"JH","gridX":1,"gridY":1},{"name":"3S","gridX":3,"gridY":3},{"name":"QC","gridX":1,"gridY":4},{"name":"KC","gridX":4,"gridY":3},{"name":"5H","gridX":3,"gridY":4},{"name":"3C","gridX":2,"gridY":4}]	reveal
