iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231353666	0	baseline	KS,4D	5D,8C	AH	1	[{"name":"AH","gridX":2,"gridY":4},{"name":"8C","gridX":1,"gridY":2},{"name":"JC","gridX":1,"gridY":3},{"name":"KS","gridX":4,"gridY":1},{"name":"5D","gridX":3,"gridY":2},{"name":"2S","gridX":3,"gridY":4},{"name":"7S","gridX":4,"gridY":3},{"name":"4D","gridX":4,"gridY":4}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231391507	0	baseline	KS,4D	5D,8C	KS	1	[{"name":"AH","gridX":2,"gridY":4},{"name":"8C","gridX":1,"gridY":2},{"name":"JC","gridX":1,"gridY":3},{"name":"KS","gridX":4,"gridY":1},{"name":"5D","gridX":3,"gridY":2},{"name":"2S","gridX":3,"gridY":4},{"name":"7S","gridX":4,"gridY":3},{"name":"4D","gridX":4,"gridY":4}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231406117	0	baseline	KS,4D	5D,8C	4D	1	[{"name":"AH","gridX":2,"gridY":4},{"name":"8C","gridX":1,"gridY":2},{"name":"JC","gridX":1,"gridY":3},{"name":"KS","gridX":4,"gridY":1},{"name":"5D","gridX":3,"gridY":2},{"name":"2S","gridX":3,"gridY":4},{"name":"7S","gridX":4,"gridY":3},{"name":"4D","gridX":4,"gridY":4}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231435793	1	catch	5D	AS	5D	1	[{"name":"AS","gridX":3,"gridY":1},{"name":"5D","gridX":4,"gridY":1},{"name":"6D","gridX":4,"gridY":2},{"name":"QS","gridX":1,"gridY":2},{"name":"KC","gridX":4,"gridY":3},{"name":"10D","gridX":1,"gridY":1}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231456428	2	overlap	KH,2S	AD,2S	KH	1	[{"name":"3H","gridX":4,"gridY":3},{"name":"7C","gridX":2,"gridY":1},{"name":"2S","gridX":1,"gridY":1},{"name":"KH","gridX":1,"gridY":2},{"name":"2H","gridX":3,"gridY":1},{"name":"AD","gridX":1,"gridY":3}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231467418	2	overlap	KH,2S	AD,2S	2S	1	[{"name":"3H","gridX":4,"gridY":3},{"name":"7C","gridX":2,"gridY":1},{"name":"2S","gridX":1,"gridY":1},{"name":"KH","gridX":1,"gridY":2},{"name":"2H","gridX":3,"gridY":1},{"name":"AD","gridX":1,"gridY":3}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231501582	3	overlap	2D,6S	KS,6S	KS	1	[{"name":"4D","gridX":3,"gridY":1},{"name":"8C","gridX":1,"gridY":3},{"name":"2D","gridX":2,"gridY":3},{"name":"9H","gridX":1,"gridY":2},{"name":"5H","gridX":2,"gridY":2},{"name":"KS","gridX":4,"gridY":3},{"name":"6S","gridX":2,"gridY":1}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231536973	3	overlap	2D,6S	KS,6S	2D	1	[{"name":"4D","gridX":3,"gridY":1},{"name":"8C","gridX":1,"gridY":3},{"name":"2D","gridX":2,"gridY":3},{"name":"9H","gridX":1,"gridY":2},{"name":"5H","gridX":2,"gridY":2},{"name":"KS","gridX":4,"gridY":3},{"name":"6S","gridX":2,"gridY":1}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231578980	3	overlap	2D,6S	KS,6S	6S	1	[{"name":"4D","gridX":3,"gridY":1},{"name":"8C","gridX":1,"gridY":3},{"name":"2D","gridX":2,"gridY":3},{"name":"9H","gridX":1,"gridY":2},{"name":"5H","gridX":2,"gridY":2},{"name":"KS","gridX":4,"gridY":3},{"name":"6S","gridX":2,"gridY":1}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231598366	4	catch	2H	4H	2H,4H	2	[{"name":"2C","gridX":3,"gridY":2},{"name":"4H","gridX":2,"gridY":4},{"name":"AD","gridX":1,"gridY":4},{"name":"2H","gridX":1,"gridY":2},{"name":"5D","gridX":3,"gridY":4}]	reveal
full_sample	9795-9f0247e1-09c8-4a9e-9b16-d225285b237e	1546231626711	5	baseline	8H,3D	AS,QS	AS	1	[{"name":"JC","gridX":4,"gridY":2},{"name":"8H","gridX":3,"gridY":1},{"name":"3D","gridX":2,"gridY":2},{"name":"AS","gridX":4,"gridY":1},{"name":"QS","gridX":2,"gridY":1}]	reveal
