iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	7109-318123db-b3ad-4638-ad43-291f8b04308b	1546747952050	helper	20	7109-318123db-b3ad-4638-ad43-291f8b04308b	0	yes	okay	yes	No, thank you!:)	Just trying to get them done in one question, I didn't have much of one otherwise	seeker	365734	exitSurvey
