iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	9294-6598aa3f-a694-418a-8613-2ebc17f65a66	1546805886687	seeker	30	9294-6598aa3f-a694-418a-8613-2ebc17f65a66	0	yes	okay	yes	No problems	Paying attention to cards that might be in both combos and NOT choosing those cards,	helper	151024	exitSurvey
