iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	5105-13234662-db39-4d89-a274-649a35ddc891	1546806681216	helper	30	5105-13234662-db39-4d89-a274-649a35ddc891	0	yes	loved	yes	no	not ask for a card that was in both sets	seeker	121165	exitSurvey
