iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0	1546747244003	helper	30	3561-fb73ea38-26fb-49f9-9c44-83ec5ebd13f0	0	yes	loved	yes	No	I made sure I asked for the card that did not occur in both combinations when I was the seeker, When I was the helper, I made sure I knew which combination the seeker was looking for,	seeker	165867	exitSurvey
