iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	4550-13565760-4ab1-4d15-a9c2-837f7e3a8f60	1546805590984	helper	25	4550-13565760-4ab1-4d15-a9c2-837f7e3a8f60	1	yes	loved	yes	Everything was clear and straightforward,	This game was fun, thanks! I would attempt to tell my partner the order in which the cards appeared to me, 	seeker	234886	exitSurvey
