iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53	1546809518028	helper	20	8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53	0	yes	okay	yes	no	When I needed only one card, I asked for the location of that one card, When I needed two, I asked for the card in the pair that was unique as compared with the other possible combination,	seeker	270745	exitSurvey
