iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af	1546805920627	helper	30	0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af	0	yes	loved	yes	No problems,	If a card was shared by two combos, I would pick a different card from a combo to request,	seeker	143363	exitSurvey
