iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	0334-80c4c626-cb4d-41a5-a609-41629c2d118c	1546805485909	helper	25	0334-80c4c626-cb4d-41a5-a609-41629c2d118c	0	yes	liked	yes	no	Ask about one of the combo cards,	seeker	126981	exitSurvey
