iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	2328-034835f2-095a-485b-814a-8f0b0ec905ae	1546804397998	seeker	30	2328-034835f2-095a-485b-814a-8f0b0ec905ae	0	yes	loved	yes	Nope!	Only ask for cards that weren't duplicated in both combos,	helper	165344	exitSurvey
