iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	7533-c5b110e9-34a1-4aed-8f8e-9b547f66c1dc	1546804908139	helper	5	7533-c5b110e9-34a1-4aed-8f8e-9b547f66c1dc	1	yes	loved	yes	no	ask quick questions, answer quickly	seeker	214131	exitSurvey
