iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	1546804240540	helper	30	9700-aaa00f8c-e3f7-4669-b702-2f8626b077e5	0	yes	liked	yes	no	Just reveal the correct cards, or ask for a card I need,	seeker	176301	exitSurvey
