iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	0018-e77183b4-1a16-4d57-a808-1851a459631c	1546804147069	seeker	25	0018-e77183b4-1a16-4d57-a808-1851a459631c	0	yes	loved	yes		For the most part I was just trying to question or reveal in the most efficient way,	helper	211312	exitSurvey
