iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015	1546803500539	seeker	30	6338-d3ca639e-b12a-4c6b-a476-2d4fa274d015	0	yes	loved	yes	No,	I followed the instructions by asking the correct question or revealing the correct cards, 	helper	125941	exitSurvey
