iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single_player_sample	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	1546803755360	helper	15	9088-10b48e52-80a3-4de5-8aa6-d6b0d2f73235	0	yes	okay	yes	No	I didn't use a strategy	seeker	162234	exitSurvey
