iterationName	gameid	time	firstRole	score	gameID	quizFailCounter	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
single-player-pilot	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	1546718599977	seeker	25	6191-1c7e2750-b072-4c36-a2f2-c6a7890c4f2c	0	yes	liked	yes	no issues	Just follow what makes sense as far as eliminating or asking for a specific card, and then seeing what makes up that combo, It's hard to explain, but basically don't ask for a card that enables both combos, and only ask for a card that lets your partner know which combo you are targeting,	helper	242944	exitSurvey
