iterationName,gameid,trialNum,trialType,questionNumber,firstRole,cellAskedAbout,sender,underlyingWorld,gridState,answer,timeFromMessage,goalResponse,trueGoal,askedAboutStatus,answerType
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,17,pragmatic,1,leader,B1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B2""],""unsafe"":[]}","[""B1"",""B3""]",17832,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,3,blocked,1,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1""],""unsafe"":[]}","[""B1"",""B2""]",40429,rows,columns,unsafe,unsafe cell in differentUnsafeRow
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,3,random,2,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B1"",""B2"",""B3""],""unsafe"":[""C1""]}","[""C2""]",43052,columns,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,3,random,3,leader,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B1"",""B2"",""B3"",""C2""],""unsafe"":[""C1""]}","[""A2""]",52124,rows,columns,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,3,random,2,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1""],""unsafe"":[""B1"",""B2""]}","[""A3"",""B3""]",60855,columns,columns,none,none
full_sample,8200-e7d41631-6a3f-442a-8062-0593ac933090,19,random,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B1"",""B2"",""C1""],""unsafe"":[]}","[""A1"",""A2""]",23021,columns,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,7,empty,1,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""A2"",""B1""]",27174,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,3,random,3,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""B3"",""A3""],""unsafe"":[""B1"",""B2""]}","[""C2"",""C3""]",77669,columns,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,5,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""B1""],""unsafe"":[]}","[""C1""]",9364,rows,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,7,empty,2,leader,B2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1""],""unsafe"":[""A2""]}","[""B2""]",38294,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,7,empty,3,leader,B3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B1"",""B2""],""unsafe"":[""A2""]}","[""B3""]",46964,rows,rows,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,7,empty,1,leader,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[],""unsafe"":[]}","[""B1"",""B3""]",21206,rows,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,9,random,1,leader,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B1"",""C3""],""unsafe"":[]}","[""A2"",""B2""]",39902,columns,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,5,pragmatic,1,leader,B3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""B2""],""unsafe"":[]}","[""B1"",""B3""]",20648,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,9,random,2,leader,B3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B1"",""C3"",""B2""],""unsafe"":[""A2""]}","[""B3""]",53540,rows,rows,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,7,empty,2,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B3""],""unsafe"":[""B1""]}","[""A3"",""C3""]",40259,columns,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,7,empty,3,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B3"",""A3""],""unsafe"":[""B1"",""C3""]}","[""C2""]",51941,columns,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,0,practice,1,helper,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""B1""],""unsafe"":[]}","[""C1""]",31908,rows,columns,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,7,random,1,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""C1""],""unsafe"":[]}","[""A1"",""B1""]",13612,columns,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,7,empty,4,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B3"",""A3"",""C2""],""unsafe"":[""B1"",""C3""]}","[""A2"",""B2""]",66967,not sure,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,11,pragmatic,1,leader,A1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B1""],""unsafe"":[]}","[""A1""]",12440,columns,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,2,random,1,helper,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A3"",""C1"",""C2""],""unsafe"":[]}","[""C3""]",9992,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,11,pragmatic,2,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""B1"",""A1""],""unsafe"":[]}","[""C1""]",23879,columns,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,9,random,1,leader,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""C1""],""unsafe"":[]}","[""A2"",""B3""]",22768,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,4,random,1,helper,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B3"",""C1""],""unsafe"":[]}","[""C3""]",8370,rows,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,9,random,2,leader,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""C1"",""B3""],""unsafe"":[""A2""]}","[""C2"",""C3""]",41232,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,4,random,2,helper,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B3"",""C1""],""unsafe"":[""C3""]}","[""A3"",""C2""]",37662,columns,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,4,random,3,helper,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B3"",""C1"",""A3""],""unsafe"":[""C3"",""C2""]}","[""A1"",""B1""]",50813,rows,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,11,random,1,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""C1"",""C2""],""unsafe"":[]}","[""B2""]",12351,columns,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,13,pragmatic,1,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B3""],""unsafe"":[]}","[""B1"",""B2""]",19136,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,6,random,1,helper,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B3"",""C1""],""unsafe"":[]}","[""A2""]",6939,rows,rows,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,13,random,1,leader,B3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""C1"",""C3""],""unsafe"":[]}","[""B3""]",29811,columns,columns,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,9,blocked,1,leader,A1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2""],""unsafe"":[]}","[""A1""]",85224,rows,rows,unsafe,literal
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,8,random,1,helper,A2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B3"",""C1""],""unsafe"":[]}","[""A2"",""C3""]",13437,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,15,random,1,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B1"",""C1""],""unsafe"":[]}","[""A2"",""B2""]",26711,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,9,blocked,2,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2""],""unsafe"":[""A1""]}","[""C1"",""C2""]",101416,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,8,random,2,helper,C2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B3"",""C1"",""C3""],""unsafe"":[""A2""]}","[""B1"",""C2""]",32754,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,9,blocked,3,leader,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""C1"",""C2""],""unsafe"":[""A1""]}","[""B2"",""C3""]",114094,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,15,random,2,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B1"",""C1"",""A2""],""unsafe"":[""B2""]}","[""A1"",""C3""]",46445,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,8,random,3,helper,B2,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""safe""}","{""safe"":[""A1"",""A3"",""B3"",""C1"",""C3"",""B1""],""unsafe"":[""A2"",""C2""]}","[""B2""]",38120,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,15,random,3,leader,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""B1"",""C1"",""A2"",""A1""],""unsafe"":[""B2"",""C3""]}","[""A3""]",57261,rows,rows,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,15,pragmatic,1,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1""],""unsafe"":[]}","[""C2"",""C3""]",26357,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,11,random,1,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A2"",""C2"",""C3""],""unsafe"":[]}","[""B2"",""C1""]",15723,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,10,random,1,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""unsafe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B1""],""unsafe"":[]}","[""A1"",""C1""]",12244,rows,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,17,blocked,1,leader,C3,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2""],""unsafe"":[]}","[""B3"",""C3""]",23260,rows,rows,unsafe,safe cell in differentSafeRow
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,17,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B1"",""B3""],""unsafe"":[]}","[""B2"",""C1""]",20524,columns,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,17,blocked,2,leader,B1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""C2"",""B3""],""unsafe"":[""C3""]}","[""B1"",""B2""]",40362,rows,rows,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,12,empty,1,helper,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""C1"",""C2""]",12002,rows,rows,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,17,random,2,leader,C2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""B1"",""B3"",""B2""],""unsafe"":[""C1""]}","[""A2"",""C2""]",41826,columns,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,12,empty,2,helper,C3,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C2""],""unsafe"":[]}","[""B1"",""C3""]",23292,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,13,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A1"",""A3"",""B1"",""C2""],""unsafe"":[]}","[""B2"",""C1""]",13539,rows,columns,none,none
full_sample,2352-568a6230-ff7a-4d96-bf04-f52d69b048b0,19,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""B1"",""C3""],""unsafe"":[]}","[""C1""]",7364,columns,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,14,random,1,helper,A2,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3"",""C1"",""C2""],""unsafe"":[]}","[""A2"",""C3""]",11037,rows,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,14,random,2,helper,A3,human,"{""A1"":""unsafe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""B3"",""C1"",""C2"",""C3""],""unsafe"":[""A2""]}","[""A3""]",16651,rows,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,19,blocked,1,leader,B3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3""],""unsafe"":[]}","[""A1"",""B3""]",34951,columns,columns,safe,safe cell in differentSafeRow
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,16,pragmatic,1,helper,A2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2""],""unsafe"":[]}","[""A2"",""B2""]",10854,rows,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,19,blocked,2,leader,C3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B3"",""A1""],""unsafe"":[]}","[""B1"",""C3""]",55356,columns,columns,none,none
full_sample,2853-01ebe9c0-a724-445d-bc4c-c67e9aa02667,19,blocked,3,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A3"",""B3"",""A1"",""B1""],""unsafe"":[""C3""]}","[""C1""]",64917,columns,columns,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,15,random,1,leader,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B1""],""unsafe"":[]}","[""A1"",""C1""]",17800,columns,columns,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,15,random,2,leader,B2,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B1"",""A1""],""unsafe"":[""C1""]}","[""B2"",""C2""]",30355,columns,columns,none,none
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,18,blocked,1,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2""],""unsafe"":[]}","[""A2"",""C1""]",15693,rows,rows,unsafe,safe cell in differentSafeRow
full_sample,5137-21b550ea-4c59-4091-8dc1-0bbd0215a090,18,blocked,2,helper,A3,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C2"",""A2""],""unsafe"":[""C1""]}","[""A1"",""A3""]",26497,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,17,pragmatic,1,leader,C1,human,"{""A1"":""safe"",""A2"":""unsafe"",""A3"":""safe"",""B1"":""unsafe"",""B2"":""unsafe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C3""],""unsafe"":[]}","[""C1"",""C2""]",11820,rows,rows,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,19,empty,1,leader,C1,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[],""unsafe"":[]}","[""C1"",""C2""]",16003,rows,columns,none,none
full_sample,5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2,19,empty,2,leader,A2,human,"{""A1"":""unsafe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""unsafe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""C1"",""C2""],""unsafe"":[]}","[""A2"",""B2""]",29813,columns,columns,none,none
full_sample,4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2,0,practice,1,helper,C1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""unsafe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""safe"",""C2"":""safe"",""C3"":""safe""}","{""safe"":[""A1"",""B1""],""unsafe"":[]}","[""C1""]",11169,columns,columns,none,none
full_sample,4267-8f7030d3-ba62-4ab4-be6c-e97e8abd6bd2,2,random,1,helper,B1,human,"{""A1"":""safe"",""A2"":""safe"",""A3"":""safe"",""B1"":""safe"",""B2"":""safe"",""B3"":""safe"",""C1"":""unsafe"",""C2"":""safe"",""C3"":""unsafe""}","{""safe"":[""A2"",""B3""],""unsafe"":[]}","[""B1"",""B2""]",18846,rows,rows,none,none
