iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	1426-bba7cbe5-01a6-412d-86f7-cb732e1715d6	1546221253987	10	1426-bba7cbe5-01a6-412d-86f7-cb732e1715d6	2	yes	yes	okay	confused	I tried my best but hit was confusing,	I honestly ws lost???  I was very confused	helper	441718	exitSurvey
full_sample	1426-bba7cbe5-01a6-412d-86f7-cb732e1715d6	1546221262003	10	1426-bba7cbe5-01a6-412d-86f7-cb732e1715d6	0	no	yes	liked	yes		It was to try and get my partner to reveal the right cards	seeker	455540	exitSurvey
