iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
testing	7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9	1545534233989	30	7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9	0	no	yes	okay	yes	Newp,	Was there a strategy? Just don't ask for something ambiguous,	seeker	253510	exitSurvey
testing	7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9	1545534249934	30	7699-a4cdc2a4-cc73-4322-ab5e-8b0643443ef9	0	no	yes	okay	yes	Well that sure was easy	you literally just reveal the card combo they ask for its that easy	helper	215836	exitSurvey
