iterationName	gameid	time	score	gameID	quizFailCounter	thinksHuman	nativeEnglish	ratePartner	confused	comments	strategy	role	totalLength	eventType
full_sample	2696-613404f0-4409-43e0-bf31-3655eb4c1a40	1546220910463	0	2696-613404f0-4409-43e0-bf31-3655eb4c1a40	1	yes	yes	not much	yes		Well my partner clearly didn't read the instructions and they left when I pointed that out, so I didn't really have a strategy I guess,	seeker	157510	exitSurvey
