iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544546931034	0	overlap	8H,7S	6H,7S	8H	1	[{"name":"KC","gridX":2,"gridY":2},{"name":"8H","gridX":4,"gridY":1},{"name":"7S","gridX":3,"gridY":2},{"name":"AD","gridX":1,"gridY":4},{"name":"6H","gridX":1,"gridY":2}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544546942238	0	overlap	8H,7S	6H,7S	7S	1	[{"name":"KC","gridX":2,"gridY":2},{"name":"8H","gridX":4,"gridY":1},{"name":"7S","gridX":3,"gridY":2},{"name":"AD","gridX":1,"gridY":4},{"name":"6H","gridX":1,"gridY":2}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544546968322	1	baseline	6C,4S	KD,AD	KD	1	[{"name":"6C","gridX":2,"gridY":2},{"name":"AC","gridX":4,"gridY":1},{"name":"QD","gridX":3,"gridY":3},{"name":"KD","gridX":1,"gridY":3},{"name":"10S","gridX":1,"gridY":2},{"name":"JS","gridX":3,"gridY":4},{"name":"AD","gridX":2,"gridY":4},{"name":"4S","gridX":3,"gridY":2}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544546987105	1	baseline	6C,4S	KD,AD	AD	1	[{"name":"6C","gridX":2,"gridY":2},{"name":"AC","gridX":4,"gridY":1},{"name":"QD","gridX":3,"gridY":3},{"name":"KD","gridX":1,"gridY":3},{"name":"10S","gridX":1,"gridY":2},{"name":"JS","gridX":3,"gridY":4},{"name":"AD","gridX":2,"gridY":4},{"name":"4S","gridX":3,"gridY":2}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544547010207	1	baseline	6C,4S	KD,AD	4S,6C	2	[{"name":"6C","gridX":2,"gridY":2},{"name":"AC","gridX":4,"gridY":1},{"name":"QD","gridX":3,"gridY":3},{"name":"KD","gridX":1,"gridY":3},{"name":"10S","gridX":1,"gridY":2},{"name":"JS","gridX":3,"gridY":4},{"name":"AD","gridX":2,"gridY":4},{"name":"4S","gridX":3,"gridY":2}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544547024317	2	baseline	4H,10C	7H,8H	10C	1	[{"name":"9H","gridX":4,"gridY":1},{"name":"2S","gridX":1,"gridY":1},{"name":"8H","gridX":2,"gridY":2},{"name":"10C","gridX":2,"gridY":1},{"name":"7H","gridX":3,"gridY":4},{"name":"4H","gridX":4,"gridY":2},{"name":"6C","gridX":4,"gridY":4},{"name":"KD","gridX":2,"gridY":4}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544547034074	2	baseline	4H,10C	7H,8H	4H	1	[{"name":"9H","gridX":4,"gridY":1},{"name":"2S","gridX":1,"gridY":1},{"name":"8H","gridX":2,"gridY":2},{"name":"10C","gridX":2,"gridY":1},{"name":"7H","gridX":3,"gridY":4},{"name":"4H","gridX":4,"gridY":2},{"name":"6C","gridX":4,"gridY":4},{"name":"KD","gridX":2,"gridY":4}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544547051194	3	catch	4H	7C	4H	1	[{"name":"2C","gridX":4,"gridY":4},{"name":"8C","gridX":2,"gridY":4},{"name":"4H","gridX":2,"gridY":3},{"name":"3S","gridX":3,"gridY":2},{"name":"4C","gridX":3,"gridY":1},{"name":"QD","gridX":4,"gridY":2},{"name":"7C","gridX":4,"gridY":1},{"name":"3D","gridX":4,"gridY":3}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544547064459	4	catch	6D	5C	6D	1	[{"name":"5S","gridX":4,"gridY":1},{"name":"10D","gridX":3,"gridY":3},{"name":"AC","gridX":3,"gridY":4},{"name":"9C","gridX":1,"gridY":2},{"name":"10S","gridX":4,"gridY":4},{"name":"3S","gridX":3,"gridY":1},{"name":"6D","gridX":1,"gridY":4},{"name":"5C","gridX":4,"gridY":2}]	reveal
pilot0	2142-a1f73180-db9f-4cd6-a418-12022541fd5e	1544547079376	5	overlap	7S,KC	JC,KC	7S,KC	2	[{"name":"7S","gridX":4,"gridY":3},{"name":"JD","gridX":3,"gridY":4},{"name":"KC","gridX":4,"gridY":1},{"name":"2H","gridX":4,"gridY":4},{"name":"JC","gridX":3,"gridY":2}]	reveal
