iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788466703	1	practice	1	helper	B1	human	{"safe":["C2","C3"],"unsafe":[]}	16730	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788476998	1	practice	2	helper	B2	human	{"safe":["C2","C3"],"unsafe":["B1"]}	27027	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788498847	1	practice	3	helper	C1	human	{"safe":["C2","C3","B2"],"unsafe":["B1"]}	48874	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788557580	3	random	1	helper	A3	human	{"safe":["A2","B3","C2","C3"],"unsafe":[]}	11578	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788616114	5	random	1	helper	B3	human	{"safe":["A3"],"unsafe":[]}	21111	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788627355	5	random	2	helper	A1	human	{"safe":["A3","A2"],"unsafe":["B3"]}	32351	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788644827	5	random	3	helper	B2	human	{"safe":["A3","A2","A1"],"unsafe":["B3","C1"]}	49804	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788725406	7	pragmatic	1	helper	C2	human	{"safe":["B2"],"unsafe":[]}	10319	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788780330	9	random	1	helper	B1	human	{"safe":["B2"],"unsafe":[]}	11171	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788793361	9	random	2	helper	A1	human	{"safe":["B2","B1"],"unsafe":["B3"]}	23983	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788808251	9	random	3	helper	A3	human	{"safe":["B2","B1","A1","C1"],"unsafe":["B3"]}	39091	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788820935	9	random	4	helper	C3	human	{"safe":["B2","B1","A1","C1","A3"],"unsafe":["B3","A2"]}	51775	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788901006	11	empty	1	helper	A2	human	{"safe":[],"unsafe":[]}	8208	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788916753	11	empty	2	helper	B3	human	{"safe":["A2"],"unsafe":["B2"]}	23957	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788931027	11	empty	3	helper	B1	human	{"safe":["A2","B3","A1"],"unsafe":["B2"]}	38229	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550788997125	13	random	1	helper	C2	human	{"safe":["A2","B2"],"unsafe":[]}	10849	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550789012684	13	random	2	helper	A3	human	{"safe":["A2","B2","B3"],"unsafe":["C2"]}	26409	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550789088586	15	random	1	helper	A3	human	{"safe":["B1","B3","C3"],"unsafe":[]}	8316	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550789154968	17	random	1	helper	C3	human	{"safe":["A3","B2","B3","C1"],"unsafe":[]}	10231	columns	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550789229945	19	blocked	1	helper	A3	human	{"safe":["A1"],"unsafe":[]}	10255	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550789243229	19	blocked	2	helper	B2	human	{"safe":["A1"],"unsafe":["A3"]}	23380	rows	question
testing	0680-ffbda785-2eae-4f4c-af28-ae7da9904c39	1550789255467	19	blocked	3	helper	B3	human	{"safe":["A1","B2","B1"],"unsafe":["A3"]}	35776	rows	question
