iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782353878	0	practice	1	leader	A1	human	{"safe":["B1","B2"],"unsafe":[]}	11436	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782361754	0	practice	2	leader	A2	human	{"safe":["B1","B2","A1"],"unsafe":[]}	19315	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782370560	0	practice	3	leader	C1	human	{"safe":["B1","B2","A1"],"unsafe":["A2"]}	28121	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782379258	0	practice	4	leader	B3	human	{"safe":["B1","B2","A1","C1"],"unsafe":["A2"]}	36817	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782441482	2	random	1	leader	C2	human	{"safe":["A3","C1","C3"],"unsafe":[]}	5086	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782453416	2	random	2	leader	A2	human	{"safe":["A3","C1","C3","B3"],"unsafe":["C2"]}	17020	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782461905	2	random	3	leader	B1	human	{"safe":["A3","C1","C3","B3","B2"],"unsafe":["C2","A2"]}	25508	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782490408	4	random	1	leader	A1	human	{"safe":["A2","A3","C2"],"unsafe":[]}	5598	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782519497	6	blocked	1	leader	B1	human	{"safe":["C1"],"unsafe":[]}	5402	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782531246	6	blocked	2	leader	A2	human	{"safe":["C1","B1"],"unsafe":["A1"]}	17154	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782543213	6	blocked	3	leader	B2	human	{"safe":["C1","B1","A2","A3"],"unsafe":["A1"]}	29120	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782553937	6	blocked	4	leader	B3	human	{"safe":["C1","B1","A2","A3","C3"],"unsafe":["A1","B2"]}	39845	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782611211	8	random	1	leader	A1	human	{"safe":["B1","C2"],"unsafe":[]}	5767	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782642364	10	random	1	leader	C2	human	{"safe":["A3","B3","C1"],"unsafe":[]}	7643	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782691184	12	empty	1	leader	A2	human	{"safe":[],"unsafe":[]}	7578	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782700050	12	empty	2	leader	A1	human	{"safe":["A2","A3"],"unsafe":[]}	16445	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782739910	14	random	1	leader	B1	human	{"safe":["A1","A3","C2"],"unsafe":[]}	7541	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782751543	14	random	2	leader	B2	human	{"safe":["A1","A3","C2","A2"],"unsafe":["B1"]}	19173	columns	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782795471	16	pragmatic	1	leader	B2	human	{"safe":["B3"],"unsafe":[]}	7138	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782831895	18	random	1	leader	A2	human	{"safe":[],"unsafe":[]}	7647	rows	question
testing	8814-17007d74-465d-423c-8164-e03a1afe90ca	1550782840959	18	random	2	leader	B2	human	{"safe":["B1"],"unsafe":["A2"]}	16713	rows	question
