iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787723804	1	practice	1	helper	B3	human	{"safe":["B1","B2"],"unsafe":[]}	16874	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787804591	3	random	1	helper	B1	human	{"safe":["A3","C1"],"unsafe":[]}	16452	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787823742	3	random	2	helper	B3	human	{"safe":["A3","C1","C2"],"unsafe":["B1"]}	35604	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787843253	3	random	3	helper	A2	human	{"safe":["A3","C1","C2","B2"],"unsafe":["B1","B3"]}	55108	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787913192	5	random	1	helper	C3	human	{"safe":["B2","C1","C2"],"unsafe":[]}	11629	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550787968703	7	pragmatic	1	helper	B3	human	{"safe":["C3"],"unsafe":[]}	10531	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788071909	9	blocked	1	helper	B3	human	{"safe":["C3"],"unsafe":[]}	14131	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788094333	9	blocked	2	helper	A1	human	{"safe":["C3","B3"],"unsafe":["A3"]}	36554	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788124901	9	blocked	3	helper	B1	human	{"safe":["C3","B3","A1","B2"],"unsafe":["A3"]}	67122	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788140820	9	blocked	4	helper	A2	human	{"safe":["C3","B3","A1","B2","C2"],"unsafe":["A3","B1"]}	83042	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788198756	11	empty	1	helper	B2	human	{"safe":[],"unsafe":[]}	14908	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788214980	11	empty	2	helper	B1	human	{"safe":["B2"],"unsafe":["C2"]}	31132	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788230676	11	empty	3	helper	A1	human	{"safe":["B2","A3"],"unsafe":["C2","B1"]}	46827	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788329724	13	random	1	helper	A1	human	{"safe":["B1","B2","C2"],"unsafe":[]}	14757	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788345356	13	random	2	helper	A2	human	{"safe":["B1","B2","C2","A1"],"unsafe":["C1"]}	30389	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788388757	15	random	1	helper	B3	human	{"safe":["A1","A3"],"unsafe":[]}	9953	columns	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788444730	17	random	1	helper	C3	human	{"safe":["B1","C1","C2"],"unsafe":[]}	8623	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788474893	19	random	1	helper	A3	human	{"safe":["A1","A2","B3","C2"],"unsafe":[]}	8336	rows	question
testing	4061-08a390a2-f9fb-423a-9544-c1e47108a6c4	1550788487218	19	random	2	helper	B1	human	{"safe":["A1","A2","B3","C2","B2"],"unsafe":["A3"]}	20664	rows	question
