iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782309739	0	practice	1	leader	A1	human	{"safe":["B1","C1"],"unsafe":[]}	20734	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782377680	2	random	1	leader	A2	human	{"safe":["A1","B1","B2","C2"],"unsafe":[]}	15223	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782429853	2	random	2	leader	B3	human	{"safe":["A1","B1","B2","C2"],"unsafe":["A2","C1"]}	67452	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782494434	4	random	1	leader	A1	human	{"safe":["A3","B1","C1","C2"],"unsafe":[]}	6875	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782511935	4	random	2	leader	B2	human	{"safe":["A3","B1","C1","C2","A2"],"unsafe":["A1"]}	24375	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782569428	6	pragmatic	1	leader	B3	human	{"safe":["C3"],"unsafe":[]}	11833	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782618753	8	random	1	leader	A1	human	{"safe":["A2","A3","C3"],"unsafe":[]}	4836	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782690988	10	random	1	leader	A3	human	{"safe":["B3","C2","C3"],"unsafe":[]}	7635	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782737367	12	random	1	leader	B1	human	{"safe":["A1","C1"],"unsafe":[]}	6928	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782762792	12	random	2	leader	A3	human	{"safe":["A1","C1","B1"],"unsafe":["B2"]}	32348	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782778059	12	random	3	leader	A2	human	{"safe":["A1","C1","B1","A3"],"unsafe":["B2","C3"]}	47611	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782853734	14	blocked	1	leader	B2	human	{"safe":["B3"],"unsafe":[]}	6402	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782895088	16	empty	1	leader	A3	human	{"safe":[],"unsafe":[]}	9630	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782905180	16	empty	2	leader	A2	human	{"safe":["A3","A1"],"unsafe":[]}	19729	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782920428	16	empty	3	leader	B2	human	{"safe":["A3","A1","A2"],"unsafe":["B3"]}	34978	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782934831	16	empty	4	leader	B1	human	{"safe":["A3","A1","A2"],"unsafe":["B3","B2","C3"]}	49379	columns	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782975260	18	random	1	leader	C3	human	{"safe":["A2","A3","B3","C2"],"unsafe":[]}	6610	rows	question
testing	4491-0e9b60a2-420a-4821-a4cf-0b379ccac248	1550782986068	18	random	2	leader	B1	human	{"safe":["A2","A3","B3","C2","B2"],"unsafe":["C3"]}	17513	rows	question
