iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774347667	0	practice	1	leader	C3	human	{"safe":["C1","C2"],"unsafe":[]}	10639	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774398667	2	random	1	leader	C1	human	{"safe":["A2","A3","B1","C3"],"unsafe":[]}	20404	columns	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774417736	2	random	2	leader	B3	human	{"safe":["A2","A3","B1","C3","C1"],"unsafe":["A1"]}	39471	columns	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774461099	4	random	1	leader	B3	human	{"safe":["A1","C2","C3"],"unsafe":[]}	10926	columns	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774488241	4	random	2	leader	B1	human	{"safe":["A1","C2","C3","C1"],"unsafe":["B3"]}	38070	columns	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774523537	6	random	1	leader	A3	human	{"safe":["A2","B3","C3"],"unsafe":[]}	8933	columns	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774592720	8	blocked	1	leader	A1	human	{"safe":["A2"],"unsafe":[]}	5957	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774605431	8	blocked	2	leader	B1	human	{"safe":["A2","A1"],"unsafe":["A3"]}	18668	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774619495	8	blocked	3	leader	B2	human	{"safe":["A2","A1","B1","C1"],"unsafe":["A3"]}	32732	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774631554	8	blocked	4	leader	B3	human	{"safe":["A2","A1","B1","C1","B2","C2"],"unsafe":["A3"]}	44791	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774695295	10	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	4773	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774706649	10	empty	2	leader	A2	human	{"safe":["A1","B1"],"unsafe":[]}	16129	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774719007	10	empty	3	leader	B2	human	{"safe":["A1","B1","A2"],"unsafe":["A3"]}	28487	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774749532	12	random	1	leader	A1	human	{"safe":["A2","A3","B1","B3"],"unsafe":[]}	5192	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774822220	14	random	1	leader	B1	human	{"safe":["B2"],"unsafe":[]}	6222	rows	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774919784	16	random	1	leader	A1	human	{"safe":["A2","B1","B2","C1","C3"],"unsafe":[]}	14574	columns	question
testing	3097-97be2a31-1c4d-4d20-9d55-40dd996b8837	1550774955930	18	pragmatic	1	leader	B1	human	{"safe":["B2"],"unsafe":[]}	5828	rows	question
