iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775820888	0	practice	1	leader	C3	human	{"safe":["A3","B3"],"unsafe":[]}	14567	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775902784	2	random	1	leader	B1	human	{"safe":["B2","C2"],"unsafe":[]}	9200	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775920081	2	random	2	leader	C3	human	{"safe":["B2","C2","B1"],"unsafe":["B3"]}	26496	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775931571	2	random	3	leader	A2	human	{"safe":["B2","C2","B1","A1"],"unsafe":["B3","C3"]}	37983	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775940134	2	random	4	leader	A3	human	{"safe":["B2","C2","B1","A1","A2"],"unsafe":["B3","C3","C1"]}	46551	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775980400	4	random	1	leader	C3	human	{"safe":["B1","C2"],"unsafe":[]}	8601	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550775989489	4	random	2	leader	B3	human	{"safe":["B1","C2","B2"],"unsafe":["C3"]}	17690	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776053714	6	random	1	leader	B1	human	{"safe":["A1","B2","B3","C3"],"unsafe":[]}	7377	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776119218	8	random	1	leader	C1	human	{"safe":["A3","C2"],"unsafe":[]}	10407	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776170819	10	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	10838	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776182044	10	empty	2	leader	B1	human	{"safe":["A1"],"unsafe":["C3"]}	22063	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776229434	12	random	1	leader	A1	human	{"safe":["A2","A3","C2","C3"],"unsafe":[]}	5667	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776267373	14	blocked	1	leader	B2	human	{"safe":["A2"],"unsafe":[]}	4898	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776279604	14	blocked	2	leader	C3	human	{"safe":["A2","B2"],"unsafe":["C2"]}	17130	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776287700	14	blocked	3	leader	A3	human	{"safe":["A2","B2","C3"],"unsafe":["C2"]}	25227	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776296140	14	blocked	4	leader	B3	human	{"safe":["A2","B2","C3","A3","A1"],"unsafe":["C2"]}	33666	columns	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776328188	16	pragmatic	1	leader	C2	human	{"safe":["C3"],"unsafe":[]}	4634	rows	question
testing	4252-e59b2bdb-3fb1-447e-afaa-d6b159f3b6a0	1550776407366	18	random	1	leader	A2	human	{"safe":["A1","A3","B1","B2","C2"],"unsafe":[]}	14396	rows	question
