iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788311627	0	practice	1	leader	A1	human	{"safe":["B1","C1"],"unsafe":[]}	12864	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788371563	2	random	1	leader	B2	human	{"safe":["A2","B1"],"unsafe":[]}	11732	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788398842	2	random	2	leader	C3	human	{"safe":["A2","B1","B2","C2"],"unsafe":[]}	39020	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788418402	2	random	3	leader	A3	human	{"safe":["A2","B1","B2","C2"],"unsafe":["C3","C1"]}	58579	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788430974	2	random	4	leader	B3	human	{"safe":["A2","B1","B2","C2"],"unsafe":["C3","C1","A3"]}	71144	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788499764	4	random	1	leader	A2	human	{"safe":["A3","B2","C2","C3"],"unsafe":[]}	9504	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788535091	6	pragmatic	1	leader	B2	human	{"safe":["C2"],"unsafe":[]}	10478	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788555633	6	pragmatic	2	leader	C3	human	{"safe":["C2","C1"],"unsafe":["B2"]}	31008	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788611093	8	random	1	leader	C1	human	{"safe":["A3","B1","B2"],"unsafe":[]}	10521	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788626938	8	random	2	leader	C2	human	{"safe":["A3","B1","B2","C3"],"unsafe":["C1"]}	26379	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788676581	10	random	1	leader	A1	human	{"safe":["A2","B1","C1","C2"],"unsafe":[]}	7841	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788693804	10	random	2	leader	A3	human	{"safe":["A2","B1","C1","C2","A1"],"unsafe":["B2"]}	25049	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788750251	12	random	1	leader	A1	human	{"safe":["A2","B1","C1","C3"],"unsafe":[]}	7719	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788807154	14	random	1	leader	A1	human	{"safe":[],"unsafe":[]}	8820	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788827763	14	random	2	leader	B1	human	{"safe":["A1","A3"],"unsafe":[]}	29419	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788857766	16	empty	1	leader	B2	human	{"safe":[],"unsafe":[]}	7334	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788879513	16	empty	2	leader	C2	human	{"safe":["C3"],"unsafe":["B2"]}	29070	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788895142	16	empty	3	leader	B1	human	{"safe":["C3","C2","C1"],"unsafe":["B2"]}	44693	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788914422	16	empty	4	leader	B3	human	{"safe":["C3","C2","C1"],"unsafe":["B2","B1","A2"]}	63990	columns	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788952666	18	blocked	1	leader	A1	human	{"safe":["B1"],"unsafe":[]}	6743	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788966014	18	blocked	2	leader	B2	human	{"safe":["B1","A1","C1"],"unsafe":[]}	20079	rows	question
testing	6119-74855da1-4763-4acf-b9db-5288a5f7da87	1550788982796	18	blocked	3	leader	C2	human	{"safe":["B1","A1","C1","C3"],"unsafe":["B2"]}	36846	rows	question
