iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788308948	1	practice	1	helper	A1	human	{"safe":["B2","B3"],"unsafe":[]}	5782	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788321672	1	practice	2	helper	A2	human	{"safe":["B2","B3"],"unsafe":["A1"]}	18505	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788331025	1	practice	3	helper	A3	human	{"safe":["B2","B3","A2"],"unsafe":["A1"]}	27859	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788339610	1	practice	4	helper	C1	human	{"safe":["B2","B3","A2","A3"],"unsafe":["A1"]}	36443	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788346611	1	practice	5	helper	C3	human	{"safe":["B2","B3","A2","A3","C1"],"unsafe":["A1"]}	43445	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788355929	1	practice	6	helper	C2	human	{"safe":["B2","B3","A2","A3","C1","C3"],"unsafe":["A1"]}	52763	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788384485	3	random	1	helper	A1	human	{"safe":["A3","B1","C1"],"unsafe":[]}	4523	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788396313	3	random	2	helper	A2	human	{"safe":["A3","B1","C1","A1"],"unsafe":["C3"]}	16354	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788442708	5	random	1	helper	A3	human	{"safe":["A1","A2","B2","B3","C3"],"unsafe":[]}	4890	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788474942	7	random	1	helper	A1	human	{"safe":["B1","B2","C1","C3"],"unsafe":[]}	3750	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788486092	7	random	2	helper	B3	human	{"safe":["B1","B2","C1","C3","A1"],"unsafe":["A2"]}	14901	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788496075	7	random	3	helper	C2	human	{"safe":["B1","B2","C1","C3","A1"],"unsafe":["A2","B3"]}	24883	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788521436	9	random	1	helper	A2	human	{"safe":["A1","A3","B1","B2","C2","C3"],"unsafe":[]}	4093	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788549773	11	pragmatic	1	helper	A1	human	{"safe":["A2"],"unsafe":[]}	3419	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788558579	11	pragmatic	2	helper	B2	human	{"safe":["A2"],"unsafe":["A1"]}	12224	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788636044	13	blocked	1	helper	B2	human	{"safe":["B3"],"unsafe":[]}	7986	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788646940	13	blocked	2	helper	C3	human	{"safe":["B3"],"unsafe":["B2"]}	18885	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788656397	13	blocked	3	helper	A2	human	{"safe":["B3","C3","A3"],"unsafe":["B2"]}	28335	rows	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788691554	15	empty	1	helper	A1	human	{"safe":[],"unsafe":[]}	3374	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788704948	15	empty	2	helper	B1	human	{"safe":["A1"],"unsafe":["C3"]}	16768	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788747477	17	random	1	helper	A2	human	{"safe":["A1","A3","C1"],"unsafe":[]}	3593	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788757288	17	random	2	helper	B1	human	{"safe":["A1","A3","C1","A2"],"unsafe":["C2"]}	13403	columns	question
testing	2798-369efd00-be2b-40bf-a6a9-99fded24bf7d	1550788790071	19	random	1	helper	A3	human	{"safe":["A1","A2","C1","C3"],"unsafe":[]}	6045	rows	question
