iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782709483	1	practice	1	helper	A2	human	{"safe":["B2","C2"],"unsafe":[]}	8385	columns	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782772221	3	random	1	helper	A1	human	{"safe":["A2","B1","C1","C2"],"unsafe":[]}	6623	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782789233	3	random	2	helper	A3	human	{"safe":["A2","B1","C1","C2","A1"],"unsafe":["B2"]}	23635	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782851711	5	random	1	helper	C2	human	{"safe":["A2","A3","B2","B3"],"unsafe":[]}	6967	columns	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782878706	7	random	1	helper	B3	human	{"safe":["B1","B2","C1","C3"],"unsafe":[]}	5495	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782930978	9	random	1	helper	C3	human	{"safe":["A3","B3","C1","C2"],"unsafe":[]}	8177	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782968121	11	random	1	helper	B1	human	{"safe":["A1","A3"],"unsafe":[]}	5616	columns	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550782983065	11	random	2	helper	B3	human	{"safe":["A1","A3","B1"],"unsafe":["C1"]}	20556	columns	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783041641	13	pragmatic	1	helper	B3	human	{"safe":["A3"],"unsafe":[]}	8872	columns	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783075870	15	blocked	1	helper	C2	human	{"safe":["C1"],"unsafe":[]}	8064	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783090913	15	blocked	2	helper	B1	human	{"safe":["C1","C2"],"unsafe":["C3"]}	23112	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783104604	15	blocked	3	helper	B2	human	{"safe":["C1","C2","B1","A1"],"unsafe":["C3"]}	36802	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783114259	15	blocked	4	helper	A2	human	{"safe":["C1","C2","B1","A1"],"unsafe":["C3","B2"]}	46454	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783172235	17	empty	1	helper	B2	human	{"safe":[],"unsafe":[]}	7170	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783182964	17	empty	2	helper	B1	human	{"safe":["B2"],"unsafe":["C2"]}	17899	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783251029	19	random	1	helper	B1	human	{"safe":["A3","C3"],"unsafe":[]}	5492	rows	question
testing	3990-74bdbbc1-b75f-4a76-a147-99b6e49747fb	1550783261450	19	random	2	helper	A2	human	{"safe":["A3","C3","A1"],"unsafe":["B1"]}	15914	rows	question
