iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775100721	1	practice	1	helper	A1	human	{"safe":["B1","C1"],"unsafe":[]}	13855	columns	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775162500	3	random	1	helper	A2	human	{"safe":["A1","B2","C2"],"unsafe":[]}	10534	columns	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775196271	5	random	1	helper	A2	human	{"safe":["A1"],"unsafe":[]}	9485	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775212568	5	random	2	helper	B1	human	{"safe":["A1","C1"],"unsafe":["A2"]}	25779	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775231316	5	random	3	helper	B2	human	{"safe":["A1","C1","B1"],"unsafe":["A2","A3"]}	44523	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775252146	5	random	4	helper	C2	human	{"safe":["A1","C1","B1"],"unsafe":["A2","A3","B2"]}	65360	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775289623	7	blocked	1	helper	C2	human	{"safe":["C1"],"unsafe":[]}	9384	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775305695	7	blocked	2	helper	B1	human	{"safe":["C1","C2"],"unsafe":["C3"]}	25462	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775320372	7	blocked	3	helper	B2	human	{"safe":["C1","C2","B1","A1"],"unsafe":["C3"]}	40147	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775331209	7	blocked	4	helper	B3	human	{"safe":["C1","C2","B1","A1","B2"],"unsafe":["C3","A2"]}	50986	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775489771	9	random	1	helper	B3	human	{"safe":["A3","B2","C3"],"unsafe":[]}	8226	columns	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775502269	9	random	2	helper	C2	human	{"safe":["A3","B2","C3","A2"],"unsafe":["B3"]}	20737	columns	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775545049	11	empty	1	helper	A1	human	{"safe":[],"unsafe":[]}	7613	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775556655	11	empty	2	helper	C1	human	{"safe":["C3"],"unsafe":["A1"]}	19216	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775604246	13	random	1	helper	A3	human	{"safe":["A1","A2","B3"],"unsafe":[]}	7083	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775636890	15	pragmatic	1	helper	A1	human	{"safe":["B1"],"unsafe":[]}	5310	columns	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775675316	17	random	1	helper	A2	human	{"safe":["A1","B2","C3"],"unsafe":[]}	6415	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775704948	19	random	1	helper	A2	human	{"safe":["A1","B2","C2"],"unsafe":[]}	7322	rows	question
testing	5291-510e5261-4696-4096-a0a4-836cd6663a03	1550775714183	19	random	2	helper	A3	human	{"safe":["A1","B2","C2","A2"],"unsafe":["C1"]}	16560	rows	question
