iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783850616	0	practice	1	leader	C3	human	{"safe":["A3","B3"],"unsafe":[]}	13959	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783889795	2	random	1	leader	A1	human	{"safe":["B1","B3","C1","C2"],"unsafe":[]}	10241	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783902960	2	random	2	leader	A3	human	{"safe":["B1","B3","C1","C2","C3"],"unsafe":["A1"]}	23395	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783942677	4	random	1	leader	A3	human	{"safe":["B3","C3"],"unsafe":[]}	5457	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783957960	4	random	2	leader	A2	human	{"safe":["B3","C3","B2"],"unsafe":["A3"]}	20741	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550783990064	6	pragmatic	1	leader	C1	human	{"safe":["C2"],"unsafe":[]}	8986	rows	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784120952	8	blocked	1	leader	A2	human	{"safe":["A3"],"unsafe":[]}	13010	rows	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784151845	10	random	1	leader	A2	human	{"safe":["A1"],"unsafe":[]}	6775	rows	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784162130	10	random	2	leader	B2	human	{"safe":["A1","B1"],"unsafe":["A2"]}	17061	rows	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784189603	12	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	6224	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784202244	12	empty	2	leader	B1	human	{"safe":["A1","A3"],"unsafe":[]}	18866	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784212714	12	empty	3	leader	B2	human	{"safe":["A1","A3","A2"],"unsafe":["B1"]}	29331	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784223350	12	empty	4	leader	C2	human	{"safe":["A1","A3","A2","B2"],"unsafe":["B1","C3"]}	39972	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784266451	14	random	1	leader	B1	human	{"safe":["A3","B2","B3","C2"],"unsafe":[]}	6236	rows	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784305605	16	random	1	leader	B1	human	{"safe":["A1","A3"],"unsafe":[]}	8541	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784315915	16	random	2	leader	B3	human	{"safe":["A1","A3","C3"],"unsafe":["B1"]}	18850	columns	question
testing	9221-836ceddc-684c-4e33-83a7-8767b12473bd	1550784369711	18	random	1	leader	A2	human	{"safe":["B2","C2"],"unsafe":[]}	5331	columns	question
