iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777891379	0	practice	1	leader	A2	human	{"safe":["B1","B2"],"unsafe":[]}	14683	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777906530	0	practice	2	leader	C3	human	{"safe":["B1","B2"],"unsafe":["A2"]}	29835	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777921702	0	practice	3	leader	C1	human	{"safe":["B1","B2"],"unsafe":["A2","C3"]}	45008	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777941047	0	practice	4	leader	A1	human	{"safe":["B1","B2","C1"],"unsafe":["A2","C3"]}	64353	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777958369	0	practice	5	leader	C2	human	{"safe":["B1","B2","C1","A1"],"unsafe":["A2","C3"]}	81674	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777968160	0	practice	6	leader	A3	human	{"safe":["B1","B2","C1","A1"],"unsafe":["A2","C3","C2"]}	91450	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550777976027	0	practice	7	leader	B3	human	{"safe":["B1","B2","C1","A1"],"unsafe":["A2","C3","C2","A3"]}	99325	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778087682	2	random	1	leader	B1	human	{"safe":["B2"],"unsafe":[]}	11443	rows	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778208139	4	random	1	leader	B2	human	{"safe":["A1","A2","B3","C2","C3"],"unsafe":[]}	29883	columns	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778226595	4	random	2	leader	B1	human	{"safe":["A1","A2","B3","C2","C3"],"unsafe":["B2","A3"]}	48340	columns	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778269923	6	random	1	leader	C1	human	{"safe":["A1","A3","B1","B2","C2","C3"],"unsafe":[]}	9921	columns	question
testing	5754-b5b3cf53-0f1a-4d26-a960-fb597d9236f2	1550778305057	8	blocked	1	leader	B2	human	{"safe":["C2"],"unsafe":[]}	8468	columns	question
