iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774066812	0	practice	1	leader	A1	human	{"safe":["B1","C1"],"unsafe":[]}	21013	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774121455	2	random	1	leader	A3	human	{"safe":["A1","A2","B3"],"unsafe":[]}	7163	rows	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774163165	4	random	1	leader	C3	human	{"safe":["B3"],"unsafe":[]}	9140	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774174598	4	random	2	leader	B2	human	{"safe":["B3","B1"],"unsafe":["C3"]}	20579	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774204637	4	random	3	leader	A2	human	{"safe":["B3","B1","B2"],"unsafe":["C3","A3"]}	50619	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774214514	4	random	4	leader	C2	human	{"safe":["B3","B1","B2","A2"],"unsafe":["C3","A3"]}	60427	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774271058	6	random	1	leader	A1	human	{"safe":["A2","B1","C1"],"unsafe":[]}	7654	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774306191	8	random	1	leader	A1	human	{"safe":["A2","B1","B3"],"unsafe":[]}	10112	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774317484	8	random	2	leader	B2	human	{"safe":["A2","B1","B3","C2"],"unsafe":["A1"]}	21415	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774351919	10	blocked	1	leader	B2	human	{"safe":["B3"],"unsafe":[]}	9834	rows	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774364798	10	blocked	2	leader	A2	human	{"safe":["B3","A1"],"unsafe":["B2"]}	22714	rows	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774429389	12	empty	1	leader	A2	human	{"safe":[],"unsafe":[]}	7894	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774445557	12	empty	2	leader	A3	human	{"safe":["A2"],"unsafe":["C2"]}	24045	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774456001	12	empty	3	leader	C3	human	{"safe":["A2","A3","B3"],"unsafe":["C2"]}	34509	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774530078	14	random	1	leader	C2	human	{"safe":["A2","A3","B2","B3"],"unsafe":[]}	9842	columns	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774588110	16	random	1	leader	B2	human	{"safe":["A2","C1","C3"],"unsafe":[]}	9716	rows	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774662250	18	pragmatic	1	leader	B1	human	{"safe":["A1"],"unsafe":[]}	7127	rows	question
testing	1305-1ac82870-378e-4cea-9a1d-d0456a4bde0d	1550774675182	18	pragmatic	2	leader	A2	human	{"safe":["A1","B1"],"unsafe":["C1"]}	20078	rows	question
