iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550789817680	0	practice	1	leader	B3	human	{"safe":["B1","B2"],"unsafe":[]}	23514	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550789860683	2	random	1	leader	C1	human	{"safe":["A1","B1"],"unsafe":[]}	4460	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550789884081	2	random	2	leader	A2	human	{"safe":["A1","B1","C1"],"unsafe":["B3"]}	27856	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550789894629	2	random	3	leader	A3	human	{"safe":["A1","B1","C1","A2"],"unsafe":["B3","B2"]}	38407	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550789963771	4	random	1	leader	A1	human	{"safe":["A2","A3","B1","C3"],"unsafe":[]}	7768	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550789991110	6	blocked	1	leader	A2	human	{"safe":["B2"],"unsafe":[]}	8325	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790006861	6	blocked	2	leader	B1	human	{"safe":["B2","A2"],"unsafe":["C2"]}	24075	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790027676	6	blocked	3	leader	A3	human	{"safe":["B2","A2","B1","B3"],"unsafe":["C2"]}	44891	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790044999	6	blocked	4	leader	C1	human	{"safe":["B2","A2","B1","B3","A3","A1"],"unsafe":["C2"]}	62214	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790134914	8	random	1	leader	A2	human	{"safe":["A1","A3","B2","C2"],"unsafe":[]}	11736	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790171953	10	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	10470	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790182657	10	empty	2	leader	C1	human	{"safe":["A1","B1"],"unsafe":[]}	21173	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790221763	12	random	1	leader	C1	human	{"safe":["A1","B1","B3"],"unsafe":[]}	7376	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790255655	14	random	1	leader	C3	human	{"safe":["A1","A3","B3"],"unsafe":[]}	7204	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790297453	16	random	1	leader	C2	human	{"safe":["A2","B2","C1","C3"],"unsafe":[]}	9680	columns	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790352410	18	pragmatic	1	leader	A1	human	{"safe":["C3"],"unsafe":[]}	4823	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790365936	18	pragmatic	2	leader	B1	human	{"safe":["C3","A3"],"unsafe":["A1"]}	18350	rows	question
testing	2192-5d203077-3641-458d-af0a-692e3bdf5a8a	1550790375732	18	pragmatic	3	leader	C1	human	{"safe":["C3","A3","B1","C2"],"unsafe":["A1"]}	28143	rows	question
