iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777226646	0	practice	1	leader	A1	human	{"safe":["C2","C3"],"unsafe":[]}	6559	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777235461	0	practice	2	leader	B2	human	{"safe":["C2","C3","A1"],"unsafe":[]}	15370	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777243887	0	practice	3	leader	B1	human	{"safe":["C2","C3","A1","B2"],"unsafe":[]}	23799	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777252953	0	practice	4	leader	A2	human	{"safe":["C2","C3","A1","B2"],"unsafe":["B1"]}	32866	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777258949	0	practice	5	leader	A3	human	{"safe":["C2","C3","A1","B2","A2"],"unsafe":["B1"]}	38859	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777296679	2	random	1	leader	A1	human	{"safe":["B2","C1"],"unsafe":[]}	6715	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777326153	4	random	1	leader	B2	human	{"safe":["A2"],"unsafe":[]}	6518	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777377061	6	random	1	leader	A2	human	{"safe":["B1","B2","C2"],"unsafe":[]}	6163	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777388356	6	random	2	leader	A1	human	{"safe":["B1","B2","C2","A3"],"unsafe":["A2"]}	17462	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777397880	6	random	3	leader	B3	human	{"safe":["B1","B2","C2","A3","C3"],"unsafe":["A2","A1"]}	26977	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777435533	8	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	4666	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777444773	8	empty	2	leader	B1	human	{"safe":["B3"],"unsafe":["A1"]}	13907	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777476409	10	blocked	1	leader	A1	human	{"safe":["C1"],"unsafe":[]}	5452	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777485037	10	blocked	2	leader	A3	human	{"safe":["C1","B3"],"unsafe":["A1"]}	14080	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777512304	12	random	1	leader	B3	human	{"safe":["A3","B1","C1","C3"],"unsafe":[]}	7268	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777552587	14	pragmatic	1	leader	C1	human	{"safe":["C3"],"unsafe":[]}	7911	rows	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777578352	16	random	1	leader	C1	human	{"safe":["A1","A2","B1","C2","C3"],"unsafe":[]}	6606	columns	question
testing	5204-f8c6f0e3-06cc-44a0-b3db-2e5a9d0e1048	1550777636878	18	random	1	leader	A1	human	{"safe":["A2","A3","B1","C1","C3"],"unsafe":[]}	33690	rows	question
