iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788092716	0	practice	1	leader	C3	human	{"safe":["A3","B3"],"unsafe":[]}	15925	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788136513	2	random	1	leader	A3	human	{"safe":["B1","B3","C2","C3"],"unsafe":[]}	14682	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788167932	4	random	1	leader	C2	human	{"safe":["A2","B2","B3","C1"],"unsafe":[]}	9628	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788257279	6	random	1	leader	C1	human	{"safe":["A1","A3","B1","B3"],"unsafe":[]}	7700	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788417500	8	random	1	leader	A2	human	{"safe":["B2","C1","C3"],"unsafe":[]}	13895	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788451066	10	random	1	leader	C1	human	{"safe":["A1","B1","B3","C2"],"unsafe":[]}	8431	rows	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788465679	10	random	2	leader	B2	human	{"safe":["A1","B1","B3","C2","C1"],"unsafe":["C3"]}	23044	rows	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788517103	12	random	1	leader	A1	human	{"safe":["B1","B2","C1"],"unsafe":[]}	7189	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788575926	14	blocked	1	leader	B1	human	{"safe":["A1"],"unsafe":[]}	19535	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788589079	14	blocked	2	leader	B3	human	{"safe":["A1","A3"],"unsafe":["B1"]}	32692	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788615541	16	pragmatic	1	leader	B3	human	{"safe":["A3"],"unsafe":[]}	6501	columns	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788648715	18	empty	1	leader	A1	human	{"safe":[],"unsafe":[]}	7767	rows	question
testing	2212-059b4a3c-ceaa-4818-9ac8-9aeafb7b162f	1550788660352	18	empty	2	leader	A2	human	{"safe":["A1"],"unsafe":["B3"]}	19419	rows	question
