iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773867555	1	practice	1	helper	A2	human	{"safe":["B2","C2"],"unsafe":[]}	8282	columns	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773939109	3	random	1	helper	B2	human	{"safe":["A2","B1","C3"],"unsafe":[]}	10018	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550773955001	3	random	2	helper	B3	human	{"safe":["A2","B1","C3","B2","C2"],"unsafe":[]}	25911	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774027057	5	random	1	helper	B3	human	{"safe":["B1","B2"],"unsafe":[]}	11016	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774073361	7	random	1	helper	B2	human	{"safe":["A2","A3","C2"],"unsafe":[]}	12169	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774083244	7	random	2	helper	A1	human	{"safe":["A2","A3","C2","B2"],"unsafe":["B3"]}	22054	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774093841	7	random	3	helper	C1	human	{"safe":["A2","A3","C2","B2"],"unsafe":["B3","A1"]}	32652	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774127813	9	random	1	helper	A1	human	{"safe":["B2","C1"],"unsafe":[]}	10124	columns	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774164546	11	random	1	helper	A1	human	{"safe":["A2","A3","B2","C3"],"unsafe":[]}	6854	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774180558	11	random	2	helper	C1	human	{"safe":["A2","A3","B2","C3","C2"],"unsafe":["A1"]}	22918	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774221816	13	empty	1	helper	B2	human	{"safe":[],"unsafe":[]}	6156	columns	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774236623	13	empty	2	helper	A2	human	{"safe":["B2"],"unsafe":["B1"]}	20964	columns	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774246176	13	empty	3	helper	C2	human	{"safe":["B2","A2","A3"],"unsafe":["B1"]}	30516	columns	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774255479	13	empty	4	helper	C3	human	{"safe":["B2","A2","A3","B3"],"unsafe":["B1","C2"]}	39820	columns	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774284766	15	random	1	helper	C3	human	{"safe":["B3","C1"],"unsafe":[]}	7391	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774316195	17	pragmatic	1	helper	B1	human	{"safe":["B2"],"unsafe":[]}	7969	rows	question
testing	5179-1c3ddbcf-6a4f-4182-9917-2ca4ed8caeb7	1550774350915	19	blocked	1	helper	B1	human	{"safe":["B2"],"unsafe":[]}	6076	rows	question
