iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782010967	1	practice	1	helper	A2	human	{"safe":["B2","C2"],"unsafe":[]}	6467	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782059702	3	random	1	helper	C1	human	{"safe":["A1","B1","C3"],"unsafe":[]}	7213	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782070352	3	random	2	helper	A3	human	{"safe":["A1","B1","C3","B3"],"unsafe":["C1"]}	17863	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782105668	5	random	1	helper	B2	human	{"safe":["A2","C2"],"unsafe":[]}	5908	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782136701	7	empty	1	helper	A1	human	{"safe":[],"unsafe":[]}	5830	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782146920	7	empty	2	helper	A2	human	{"safe":["A1"],"unsafe":["B1"]}	16049	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782157393	7	empty	3	helper	A3	human	{"safe":["A1","A2","C2"],"unsafe":["B1"]}	26522	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782166150	7	empty	4	helper	C3	human	{"safe":["A1","A2","C2","C1"],"unsafe":["B1","A3"]}	35278	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782229406	9	random	1	helper	A1	human	{"safe":["A3","B1","C1"],"unsafe":[]}	4101	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782238192	9	random	2	helper	C3	human	{"safe":["A3","B1","C1","B3"],"unsafe":["A1"]}	12886	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782300016	11	pragmatic	1	helper	B1	human	{"safe":["B2"],"unsafe":[]}	7994	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782328532	13	random	1	helper	C1	human	{"safe":["A1","A2","B1","B2"],"unsafe":[]}	4004	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782383739	15	random	1	helper	A1	human	{"safe":["A3","B1","C1"],"unsafe":[]}	3561	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782392419	15	random	2	helper	C3	human	{"safe":["A3","B1","C1","B3"],"unsafe":["A1"]}	12242	columns	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782425526	17	random	1	helper	C2	human	{"safe":["B3","C1","C3"],"unsafe":[]}	7020	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782451242	19	blocked	1	helper	B2	human	{"safe":["B3"],"unsafe":[]}	4503	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782464958	19	blocked	2	helper	C1	human	{"safe":["B3","B2"],"unsafe":["B1"]}	18219	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782473700	19	blocked	3	helper	C2	human	{"safe":["B3","B2","C1","A3"],"unsafe":["B1"]}	26962	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782481978	19	blocked	4	helper	A1	human	{"safe":["B3","B2","C1","A3","C3"],"unsafe":["B1","C2"]}	35239	rows	question
testing	4335-2db78a49-e60e-43c5-b2ea-84877e3699d6	1550782489770	19	blocked	5	helper	A2	human	{"safe":["B3","B2","C1","A3","C3","A1"],"unsafe":["B1","C2"]}	43032	rows	question
