iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789633726	1	practice	1	helper	A3	human	{"safe":["B3","C3"],"unsafe":[]}	11825	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789681706	3	random	1	helper	C2	human	{"safe":["C3"],"unsafe":[]}	9805	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789697680	3	random	2	helper	B3	human	{"safe":["C3"],"unsafe":["C2"]}	25779	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789732760	5	random	1	helper	A1	human	{"safe":["A3","B1","B2","C1"],"unsafe":[]}	10744	rows	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789748118	5	random	2	helper	B3	human	{"safe":["A3","B1","B2","C1","C3"],"unsafe":["A1"]}	26101	rows	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789797805	7	random	1	helper	B3	human	{"safe":["A3","B2","C3"],"unsafe":[]}	8677	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789831571	9	blocked	1	helper	A2	human	{"safe":["A1"],"unsafe":[]}	7673	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789853600	9	blocked	2	helper	B1	human	{"safe":["A1","A2","A3"],"unsafe":[]}	29702	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789867186	9	blocked	3	helper	C1	human	{"safe":["A1","A2","A3","B1"],"unsafe":["B2"]}	43284	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789878896	9	blocked	4	helper	B3	human	{"safe":["A1","A2","A3","B1"],"unsafe":["B2","C1"]}	54992	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789943451	11	pragmatic	1	helper	A1	human	{"safe":["A2"],"unsafe":[]}	9298	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550789953963	11	pragmatic	2	helper	B2	human	{"safe":["A2"],"unsafe":["A1"]}	19816	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790044276	13	random	1	helper	C1	human	{"safe":["B1","C3"],"unsafe":[]}	22390	rows	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790058125	13	random	2	helper	C2	human	{"safe":["B1","C3","C1","A1"],"unsafe":[]}	36239	rows	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790190008	15	random	1	helper	A1	human	{"safe":["B1"],"unsafe":[]}	7127	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790214047	15	random	2	helper	A2	human	{"safe":["B1","A1"],"unsafe":["C1"]}	31167	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790225189	15	random	3	helper	C2	human	{"safe":["B1","A1","A2","B2"],"unsafe":["C1"]}	42310	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790271175	17	random	1	helper	A2	human	{"safe":["A3","B2","C2"],"unsafe":[]}	12169	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790291464	17	random	2	helper	B3	human	{"safe":["A3","B2","C2","C3"],"unsafe":["A2"]}	32447	columns	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790336234	19	empty	1	helper	A1	human	{"safe":[],"unsafe":[]}	10362	rows	question
testing	0116-4695fa5f-6b2c-4c0a-8927-a3cb77ecb340	1550790347114	19	empty	2	helper	A2	human	{"safe":["A1"],"unsafe":["B1"]}	21242	rows	question
