iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	question	sender	gridState	timeFromMessage	goal	eventType
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789517009	0	practice	1	leader	A1	human	{"safe":["B3","C3"],"unsafe":[]}	11398	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789530211	0	practice	2	leader	A2	human	{"safe":["B3","C3"],"unsafe":["A1"]}	24603	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789539343	0	practice	3	leader	B2	human	{"safe":["B3","C3"],"unsafe":["A1","A2"]}	33714	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789550470	0	practice	4	leader	C2	human	{"safe":["B3","C3","B2"],"unsafe":["A1","A2"]}	44879	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789559551	0	practice	5	leader	C1	human	{"safe":["B3","C3","B2"],"unsafe":["A1","A2","C2"]}	53949	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789572051	0	practice	6	leader	B1	human	{"safe":["B3","C3","B2"],"unsafe":["A1","A2","C2","C1"]}	66455	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789583468	0	practice	7	leader	A3	human	{"safe":["B3","C3","B2","B1"],"unsafe":["A1","A2","C2","C1"]}	77860	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789636871	2	random	1	leader	B3	human	{"safe":["A3","B2","C2"],"unsafe":[]}	9001	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789648281	2	random	2	leader	C3	human	{"safe":["A3","B2","C2","B3","B1"],"unsafe":[]}	20409	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789667481	2	random	3	leader	C1	human	{"safe":["A3","B2","C2","B3","B1"],"unsafe":["C3","A2"]}	39579	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789677612	2	random	4	leader	A1	human	{"safe":["A3","B2","C2","B3","B1","C1"],"unsafe":["C3","A2"]}	49704	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789773148	4	random	1	leader	C3	human	{"safe":["A1","A3"],"unsafe":[]}	8268	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789803451	6	random	1	leader	B3	human	{"safe":["A1","A3","C2","C3"],"unsafe":[]}	6605	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789816290	6	random	2	leader	B2	human	{"safe":["A1","A3","C2","C3","B3"],"unsafe":["C1"]}	19462	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789827581	6	random	3	leader	B1	human	{"safe":["A1","A3","C2","C3","B3"],"unsafe":["C1","B2"]}	30754	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789840391	6	random	4	leader	A2	human	{"safe":["A1","A3","C2","C3","B3","B1"],"unsafe":["C1","B2"]}	43534	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789877091	8	pragmatic	1	leader	C3	human	{"safe":["A3"],"unsafe":[]}	5965	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789903691	10	random	1	leader	C3	human	{"safe":["A3","B2","B3"],"unsafe":[]}	6098	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789954521	12	empty	1	leader	C1	human	{"safe":[],"unsafe":[]}	5061	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789965211	12	empty	2	leader	B3	human	{"safe":["C1"],"unsafe":["A1"]}	15731	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789975519	12	empty	3	leader	A3	human	{"safe":["C1","B3","C3"],"unsafe":["A1"]}	26047	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550789990790	12	empty	4	leader	B2	human	{"safe":["C1","B3","C3","A3"],"unsafe":["A1","C2"]}	41328	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790044429	14	random	1	leader	C1	human	{"safe":["A2","B1","C3"],"unsafe":[]}	6979	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790055229	14	random	2	leader	A3	human	{"safe":["A2","B1","C3","C1","C2"],"unsafe":[]}	17729	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790081691	16	blocked	1	leader	A2	human	{"safe":["A1"],"unsafe":[]}	5499	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790097080	16	blocked	2	leader	B3	human	{"safe":["A1"],"unsafe":["A2"]}	20914	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790106669	16	blocked	3	leader	C1	human	{"safe":["A1","B3"],"unsafe":["A2"]}	30508	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790116699	16	blocked	4	leader	B2	human	{"safe":["A1","B3","C1","B1"],"unsafe":["A2"]}	40541	rows	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790213591	18	random	1	leader	C2	human	{"safe":["A2","B3","C3"],"unsafe":[]}	5875	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790225662	18	random	2	leader	A3	human	{"safe":["A2","B3","C3","C2","C1"],"unsafe":[]}	17949	columns	question
testing	4022-896f6c56-7463-48b6-89b7-09f98bfdf913	1550790274531	18	random	3	leader	B2	human	{"safe":["A2","B3","C3","C2","C1","B1"],"unsafe":["A3"]}	66766	columns	question
