iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546220959642	0	overlap	4D,3D	9C,3D	4D	1	[{"name":"4H","gridX":2,"gridY":4},{"name":"3D","gridX":3,"gridY":2},{"name":"4D","gridX":1,"gridY":2},{"name":"9C","gridX":3,"gridY":1},{"name":"AC","gridX":2,"gridY":3},{"name":"AH","gridX":2,"gridY":1}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546220975649	0	overlap	4D,3D	9C,3D	3D	1	[{"name":"4H","gridX":2,"gridY":4},{"name":"3D","gridX":3,"gridY":2},{"name":"4D","gridX":1,"gridY":2},{"name":"9C","gridX":3,"gridY":1},{"name":"AC","gridX":2,"gridY":3},{"name":"AH","gridX":2,"gridY":1}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221058280	1	overlap	KH,4S	QD,4S	KH,4S	2	[{"name":"2H","gridX":1,"gridY":2},{"name":"4S","gridX":2,"gridY":1},{"name":"JD","gridX":2,"gridY":4},{"name":"QD","gridX":4,"gridY":3},{"name":"KH","gridX":3,"gridY":4},{"name":"7C","gridX":3,"gridY":2}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221079920	2	baseline	KS,QS	KC,AH	AH	1	[{"name":"QS","gridX":1,"gridY":1},{"name":"KS","gridX":3,"gridY":4},{"name":"KC","gridX":2,"gridY":2},{"name":"6H","gridX":4,"gridY":3},{"name":"AH","gridX":1,"gridY":3}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221098855	2	baseline	KS,QS	KC,AH	KS	1	[{"name":"QS","gridX":1,"gridY":1},{"name":"KS","gridX":3,"gridY":4},{"name":"KC","gridX":2,"gridY":2},{"name":"6H","gridX":4,"gridY":3},{"name":"AH","gridX":1,"gridY":3}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221115821	2	baseline	KS,QS	KC,AH	QS	1	[{"name":"QS","gridX":1,"gridY":1},{"name":"KS","gridX":3,"gridY":4},{"name":"KC","gridX":2,"gridY":2},{"name":"6H","gridX":4,"gridY":3},{"name":"AH","gridX":1,"gridY":3}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221136558	3	catch	5S	2S	5S	1	[{"name":"7D","gridX":3,"gridY":3},{"name":"2S","gridX":3,"gridY":2},{"name":"5S","gridX":1,"gridY":1},{"name":"AS","gridX":2,"gridY":4},{"name":"7H","gridX":2,"gridY":2},{"name":"KD","gridX":2,"gridY":3}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221155234	4	catch	8C	6H	8C	1	[{"name":"QC","gridX":4,"gridY":2},{"name":"6H","gridX":2,"gridY":1},{"name":"AC","gridX":2,"gridY":3},{"name":"8C","gridX":2,"gridY":2},{"name":"10D","gridX":3,"gridY":2},{"name":"8H","gridX":4,"gridY":1},{"name":"7D","gridX":1,"gridY":4}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221176730	5	baseline	JC,3C	2D,6S	JC	1	[{"name":"10H","gridX":2,"gridY":2},{"name":"4S","gridX":4,"gridY":2},{"name":"JC","gridX":1,"gridY":3},{"name":"3C","gridX":1,"gridY":2},{"name":"2D","gridX":2,"gridY":1},{"name":"6S","gridX":4,"gridY":4}]	reveal
full_sample	3185-309ce3a4-537d-4b81-9b1d-e045d36034f7	1546221194350	5	baseline	JC,3C	2D,6S	3C	1	[{"name":"10H","gridX":2,"gridY":2},{"name":"4S","gridX":4,"gridY":2},{"name":"JC","gridX":1,"gridY":3},{"name":"3C","gridX":1,"gridY":2},{"name":"2D","gridX":2,"gridY":1},{"name":"6S","gridX":4,"gridY":4}]	reveal
