iterationName	gameid	time	trialNum	trialType	targetGoalSet	distractorGoalSet	revealedObjs	numRevealed	fullContext	eventType
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546220933810	0	overlap	6D,5S	JH,5S	6D	1	[{"name":"AD","gridX":1,"gridY":4},{"name":"QH","gridX":3,"gridY":2},{"name":"6D","gridX":2,"gridY":1},{"name":"5S","gridX":2,"gridY":4},{"name":"9C","gridX":1,"gridY":1},{"name":"JH","gridX":3,"gridY":1},{"name":"5C","gridX":3,"gridY":3},{"name":"8S","gridX":4,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546220959255	0	overlap	6D,5S	JH,5S	5S	1	[{"name":"AD","gridX":1,"gridY":4},{"name":"QH","gridX":3,"gridY":2},{"name":"6D","gridX":2,"gridY":1},{"name":"5S","gridX":2,"gridY":4},{"name":"9C","gridX":1,"gridY":1},{"name":"JH","gridX":3,"gridY":1},{"name":"5C","gridX":3,"gridY":3},{"name":"8S","gridX":4,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546220995224	1	baseline	AS,3C	10H,KS	KS	1	[{"name":"6S","gridX":4,"gridY":3},{"name":"8D","gridX":1,"gridY":1},{"name":"4S","gridX":4,"gridY":4},{"name":"3C","gridX":2,"gridY":4},{"name":"10H","gridX":3,"gridY":1},{"name":"KS","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"AD","gridX":1,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221024044	1	baseline	AS,3C	10H,KS	10H	1	[{"name":"6S","gridX":4,"gridY":3},{"name":"8D","gridX":1,"gridY":1},{"name":"4S","gridX":4,"gridY":4},{"name":"3C","gridX":2,"gridY":4},{"name":"10H","gridX":3,"gridY":1},{"name":"KS","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"AD","gridX":1,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221048763	1	baseline	AS,3C	10H,KS	AS	1	[{"name":"6S","gridX":4,"gridY":3},{"name":"8D","gridX":1,"gridY":1},{"name":"4S","gridX":4,"gridY":4},{"name":"3C","gridX":2,"gridY":4},{"name":"10H","gridX":3,"gridY":1},{"name":"KS","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"AD","gridX":1,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221097916	1	baseline	AS,3C	10H,KS	3C	1	[{"name":"6S","gridX":4,"gridY":3},{"name":"8D","gridX":1,"gridY":1},{"name":"4S","gridX":4,"gridY":4},{"name":"3C","gridX":2,"gridY":4},{"name":"10H","gridX":3,"gridY":1},{"name":"KS","gridX":3,"gridY":2},{"name":"AS","gridX":3,"gridY":4},{"name":"AD","gridX":1,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221127889	2	catch	10H	JS	10H	1	[{"name":"10H","gridX":2,"gridY":4},{"name":"5S","gridX":2,"gridY":2},{"name":"AH","gridX":4,"gridY":1},{"name":"JS","gridX":4,"gridY":2},{"name":"7H","gridX":1,"gridY":4}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221154377	3	overlap	QS,6S	9H,6S	QS	1	[{"name":"9H","gridX":3,"gridY":1},{"name":"JS","gridX":2,"gridY":3},{"name":"JD","gridX":4,"gridY":3},{"name":"6H","gridX":1,"gridY":1},{"name":"QS","gridX":2,"gridY":2},{"name":"8D","gridX":3,"gridY":4},{"name":"6S","gridX":3,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221167946	3	overlap	QS,6S	9H,6S	6S	1	[{"name":"9H","gridX":3,"gridY":1},{"name":"JS","gridX":2,"gridY":3},{"name":"JD","gridX":4,"gridY":3},{"name":"6H","gridX":1,"gridY":1},{"name":"QS","gridX":2,"gridY":2},{"name":"8D","gridX":3,"gridY":4},{"name":"6S","gridX":3,"gridY":2}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221191123	4	baseline	10S,5S	9H,2C	5S	1	[{"name":"2C","gridX":3,"gridY":1},{"name":"4C","gridX":1,"gridY":2},{"name":"9H","gridX":1,"gridY":3},{"name":"10S","gridX":1,"gridY":1},{"name":"AD","gridX":1,"gridY":4},{"name":"8H","gridX":4,"gridY":4},{"name":"6H","gridX":3,"gridY":2},{"name":"5S","gridX":3,"gridY":3}]	reveal
full_sample	6005-b343b1a5-e9fc-43ba-96b8-c1d7bb3ad681	1546221208865	4	baseline	10S,5S	9H,2C	10S	1	[{"name":"2C","gridX":3,"gridY":1},{"name":"4C","gridX":1,"gridY":2},{"name":"9H","gridX":1,"gridY":3},{"name":"10S","gridX":1,"gridY":1},{"name":"AD","gridX":1,"gridY":4},{"name":"8H","gridX":4,"gridY":4},{"name":"6H","gridX":3,"gridY":2},{"name":"5S","gridX":3,"gridY":3}]	reveal
