iterationName	gameid	time	trialNum	trialType	questionNumber	firstRole	cellAskedAbout	goalResponse	gridState	eventType
testing	3713-64b798ef-5f21-4d39-8f99-da9b7f7dfb76	1550737445789	1	practice	1	leader	A1	rows	{"safe":["A2","A3"],"unsafe":[]}	goalInference
